,m/z A,m/z B,Ranking,selected_total,component_x1,component_x2,charge_A,charge_B,adj_mass_A,adj_mass_B,source_column,deviation,parent_isotope_idx,explanation_A,deviation_A,theoretical_mass_A,iso_A,base_name_A,explanation_B,deviation_B,theoretical_mass_B,iso_B,base_name_B,line,num_ffc
362,235.10267,1178.593302,202,3770.882576,235.10267,3535.7799059999998,1,3,235.10267,3533.764226,1*m/z A + 3*m/z B,0.038445999999112246,0.0,0,0.010240000000010241,235.09242999999998,0.0,y2,+3,0.016975999999431224,3533.7472500000003,3.0,b31,3,92
344,349.181847,1140.564372,205,3770.874963,349.181847,3421.6931160000004,1,3,349.181847,3419.6774360000004,1*m/z A + 3*m/z B,0.03083299999934752,0.0,+1,0.0020069999999918764,349.17984,1.0,y3,+2,0.01759600000013961,3419.6598400000003,2.0,b30,3,92
110,884.079238,1117.631792,206,3769.869506,2652.237714,1117.631792,3,1,2650.222034,1117.631792,3*m/z A + 1*m/z B,0.02537599999914164,0.0,+2,0.010843999999906373,2650.21119,2.0,b24,0,0.006651999999803593,1117.62514,0.0,y9,2,101
436,760.836221,1125.10197,208,3771.876382,1521.672442,2250.20394,2,2,1520.664602,2249.1960999999997,2*m/z A + 2*m/z B,0.03225199999906181,0.0,+2,0.005012000000306216,1520.6595899999998,2.0,b14,+2,0.01265999999941414,2249.1834400000002,2.0,y19,4,66
453,560.321737,1325.617291,210,3771.878056,1120.643474,2651.234582,2,2,1119.635634,2650.226742,2*m/z A + 2*m/z B,0.033925999999155465,0.0,+2,0.003793999999970765,1119.63184,2.0,y9,+2,0.015551999999843247,2650.21119,2.0,b24,4,66
305,707.387051,1021.162037,211,3770.8731620000003,707.387051,3063.486111,1,3,707.387051,3061.470431,1*m/z A + 3*m/z B,0.029031999999460822,0.0,+5,0.086161000000061,707.30089,5.0,b7,+1,0.015160999999807245,3061.4552700000004,1.0,b27,3,92
304,707.387051,1021.162037,211,3770.8731620000003,707.387051,3063.486111,1,3,707.387051,3061.470431,1*m/z A + 3*m/z B,0.029031999999460822,0.0,+2,0.0026409999999259526,707.3844100000001,2.0,y6,+1,0.015160999999807245,3061.4552700000004,1.0,b27,3,92
247,539.203433,1344.730161,212,3767.867188,1078.406866,2689.460322,2,2,1077.399026,2688.4524819999997,2*m/z A + 2*m/z B,0.023057999999309686,0.0,0,0.0048659999999927095,1077.39416,0.0,b10,0,0.017011999998885585,2688.435470000001,0.0,y23,parent,52
396,931.913984,954.02316,213,3771.874288,1863.827968,1908.04632,2,2,1862.820128,1907.03848,2*m/z A + 2*m/z B,0.030157999999119056,0.0,+2,0.0066080000003694295,1862.8135199999997,2.0,b17,+2,0.008969999999862921,1907.02951,2.0,y16,4,66
58,473.682928,1410.751853,216,3768.869562,947.365856,2821.503706,2,2,946.358016,2820.4958659999998,2*m/z A + 2*m/z B,0.025431999999000254,0.0,0,0.004346000000055028,946.35367,0.0,b9,+1,0.01655599999912738,2820.4793100000006,1.0,y24,1,86
438,235.093728,1178.927572,217,3771.876444,235.093728,3536.782716,1,3,235.093728,3534.767036,1*m/z A + 3*m/z B,0.03231399999913265,0.0,0,0.0012980000000197833,235.09242999999998,0.0,y2,+4,0.016435999999885098,3534.7506000000003,4.0,b31,4,66
244,616.340608,1267.59262,218,3767.8664559999997,1232.681216,2535.18524,2,2,1231.673376,2534.1773999999996,2*m/z A + 2*m/z B,0.022325999998884072,0.0,0,0.005305999999791311,1231.6680700000002,0.0,y10,0,0.015839999999570864,2534.16156,0.0,b23,parent,52
161,478.279434,1097.1974,219,3769.871634,478.279434,3291.5922,1,3,478.279434,3289.57652,1*m/z A + 3*m/z B,0.027503999999225925,0.0,+2,0.001283999999941443,478.27815000000004,2.0,y4,0,0.018339999999625434,3289.5581800000004,0.0,b29,2,101
390,846.732653,1231.675462,220,3771.8734210000002,2540.197959,1231.675462,3,1,2538.182279,1231.675462,3*m/z A + 1*m/z B,0.029290999999375344,0.0,+4,0.00731900000027963,2538.17496,4.0,b23,0,0.007391999999754262,1231.6680700000002,0.0,y10,4,66
176,672.883173,1212.053069,221,3769.8724840000004,1345.766346,2424.106138,2,2,1344.7585060000001,2423.098298,2*m/z A + 2*m/z B,0.028353999999580992,0.0,0,0.0063760000000456785,1344.75213,0.0,y11,+2,0.014098000000103639,2423.0842,2.0,b22,2,101
293,930.911752,954.524727,223,3770.872958,1861.823504,1909.049454,2,2,1860.815664,1908.041614,2*m/z A + 2*m/z B,0.028827999999066378,0.0,0,0.00884400000018104,1860.8068199999998,0.0,b17,+3,0.008753999999726148,1908.0328600000003,3.0,y16,3,92
404,647.751052,1238.186551,224,3771.8752059999997,1295.502104,2476.373102,2,2,1294.494264,2475.365262,2*m/z A + 2*m/z B,0.031075999998847692,0.0,+2,0.002793999999994412,1294.49147,2.0,b12,+2,0.013701999999284453,2475.3515600000005,2.0,y21,4,66
384,616.340608,1269.595586,225,3771.872388,1232.681216,2539.191172,2,2,1231.673376,2538.1833319999996,2*m/z A + 2*m/z B,0.028257999998913874,0.0,0,0.005305999999791311,1231.6680700000002,0.0,y10,+4,0.00837199999978111,2538.17496,4.0,b23,4,66
152,804.432863,1080.502759,226,3769.871244,1608.865726,2161.005518,2,2,1607.857886,2159.9976779999997,2*m/z A + 2*m/z B,0.027113999999073712,0.0,+1,0.007055999999920459,1607.85083,1.0,y13,+1,0.012177999999948952,2159.9855,1.0,b20,2,101
39,803.931349,1080.502759,228,3768.868216,1607.862698,2161.005518,2,2,1606.854858,2159.9976779999997,2*m/z A + 2*m/z B,0.024085999998987973,0.0,0,0.007377999999789608,1606.8474800000001,0.0,y13,+1,0.012177999999948952,2159.9855,1.0,b20,1,86
238,703.291495,1180.641459,230,3767.8659079999998,1406.58299,2361.282918,2,2,1405.5751500000001,2360.2750779999997,2*m/z A + 2*m/z B,0.021777999998903397,0.0,0,0.006320000000187065,1405.56883,0.0,b13,0,0.014277999999194435,2360.2608000000005,0.0,y20,parent,52
171,473.682928,1411.25315,231,3769.872156,947.365856,2822.5063,2,2,946.358016,2821.49846,2*m/z A + 2*m/z B,0.02802599999904487,0.0,0,0.004346000000055028,946.35367,0.0,b9,+2,0.015799999999217107,2821.4826600000006,2.0,y24,2,101
346,596.726614,1288.710943,234,3770.8751140000004,1193.453228,2577.421886,2,2,1192.445388,2576.414046,2*m/z A + 2*m/z B,0.030983999999534717,0.0,+1,0.004948000000013053,1192.44044,1.0,b11,+2,0.014805999999225605,2576.3992400000006,2.0,y22,3,92
24,746.417687,1138.016207,236,3768.8677879999996,1492.835374,2276.032414,2,2,1491.827534,2275.0245739999996,2*m/z A + 2*m/z B,0.023657999998704327,0.0,0,0.0069939999998496205,1491.8205400000002,0.0,y12,+1,0.012133999999605294,2275.01244,1.0,b21,1,86
230,917.501688,966.430778,237,3767.864932,1835.003376,1932.861556,2,2,1833.995536,1931.853716,2*m/z A + 2*m/z B,0.020801999999093823,0.0,0,0.009835999999722844,1833.9857000000002,0.0,y15,0,0.00978600000030383,1931.8439299999998,0.0,b18,parent,52
310,579.327546,1063.848577,240,3770.873277,579.327546,3191.545731,1,3,579.327546,3189.530051,1*m/z A + 3*m/z B,0.029146999999284162,0.0,+2,0.0017159999998739295,579.3258300000001,2.0,y5,+1,0.016200999999909982,3189.5138500000003,1.0,b28,3,92
18,209.104503,1186.587663,244,3768.867492,209.104503,3559.762989,1,3,209.104503,3557.747309,1*m/z A + 3*m/z B,0.023361999998996907,0.0,0,0.0012329999999849406,209.10327,0.0,b2,+1,0.01759899999933623,3557.7297100000005,1.0,y31,1,86
122,803.931349,1081.003689,245,3769.8700759999997,1607.862698,2162.007378,2,2,1606.854858,2160.9995379999996,2*m/z A + 2*m/z B,0.025945999998839397,0.0,0,0.007377999999789608,1606.8474800000001,0.0,y13,+2,0.010687999999845488,2160.9888499999997,2.0,b20,2,101
312,917.501688,967.934955,248,3770.873286,1835.003376,1935.86991,2,2,1833.995536,1934.86207,2*m/z A + 2*m/z B,0.029155999999147753,0.0,0,0.009835999999722844,1833.9857000000002,0.0,y15,+3,0.008090000000038344,1934.8539799999999,3.0,b18,3,92
334,817.84918,1067.58808,250,3770.8745200000003,1635.69836,2135.17616,2,2,1634.69052,2134.1683199999998,2*m/z A + 2*m/z B,0.030389999999442807,0.0,+1,0.0073400000003402965,1634.6831799999998,1.0,b15,+2,0.011819999999715947,2134.1565,2.0,y18,3,92
226,881.982424,1001.949824,262,3767.864496,1763.964848,2003.899648,2,2,1762.957008,2002.891808,2*m/z A + 2*m/z B,0.020365999999285123,0.0,0,0.008417999999892345,1762.9485900000002,0.0,y14,0,0.010768000000325628,2002.8810399999998,0.0,b19,parent,52
225,845.396306,1231.675462,267,3767.86438,2536.188918,1231.675462,3,1,2534.173238,1231.675462,3*m/z A + 1*m/z B,0.020249999999123247,0.0,0,0.011677999999847088,2534.16156,0.0,b23,0,0.007391999999754262,1231.6680700000002,0.0,y10,parent,52
243,235.093728,1177.590897,269,3767.866419,235.093728,3532.772691,1,3,235.093728,3530.757011,1*m/z A + 3*m/z B,0.022288999999091175,0.0,0,0.0012980000000197833,235.09242999999998,0.0,y2,0,0.01981099999966318,3530.7372000000005,0.0,b31,parent,52
439,616.842268,1269.095963,271,3771.876462,1233.684536,2538.191926,2,2,1232.676696,2537.1840859999998,2*m/z A + 2*m/z B,0.032331999999314576,0.0,+1,0.005275999999867054,1232.6714200000001,1.0,y10,+3,0.012475999999878695,2537.17161,3.0,b23,4,66
416,706.384701,1021.83035,273,3771.8757509999996,706.384701,3065.4910499999996,1,3,706.384701,3063.4753699999997,1*m/z A + 3*m/z B,0.031620999998722255,0.0,+1,0.0036409999999023057,706.38106,1.0,y6,0,0.07012000000122498,3063.545490000001,0.0,y26,4,66
417,706.384701,1021.83035,273,3771.8757509999996,706.384701,3065.4910499999996,1,3,706.384701,3063.4753699999997,1*m/z A + 3*m/z B,0.031620999998722255,0.0,+1,0.0036409999999023057,706.38106,1.0,y6,+3,0.013399999999364809,3063.4619700000003,3.0,b27,4,66
419,706.384701,1021.83035,273,3771.8757509999996,706.384701,3065.4910499999996,1,3,706.384701,3063.4753699999997,1*m/z A + 3*m/z B,0.031620999998722255,0.0,+4,0.08716099999992366,706.29754,4.0,b7,+3,0.013399999999364809,3063.4619700000003,3.0,b27,4,66
418,706.384701,1021.83035,273,3771.8757509999996,706.384701,3065.4910499999996,1,3,706.384701,3063.4753699999997,1*m/z A + 3*m/z B,0.031620999998722255,0.0,+4,0.08716099999992366,706.29754,4.0,b7,0,0.07012000000122498,3063.545490000001,0.0,y26,4,66
315,931.413618,954.02316,274,3770.873556,1862.827236,1908.04632,2,2,1861.819396,1907.03848,2*m/z A + 2*m/z B,0.02942599999914819,0.0,+1,0.009226000000353451,1861.8101699999997,1.0,b17,+2,0.008969999999862921,1907.02951,2.0,y16,3,92
389,942.717789,943.218563,283,3771.8727040000003,1885.435578,1886.437126,2,2,1884.427738,1885.429286,2*m/z A + 2*m/z B,0.028573999999480293,0.0,,,,,,,,,,,4,66
240,409.736522,1474.196622,293,3767.8662879999997,819.473044,2948.393244,2,2,818.465204,2947.3854039999997,2*m/z A + 2*m/z B,0.022157999998853484,0.0,0,0.0034339999998564963,818.4617700000001,0.0,y7,0,0.017543999999361404,2947.3678600000003,0.0,b26,parent,52
68,539.704971,1344.730161,295,3768.870264,1079.409942,2689.460322,2,2,1078.402102,2688.4524819999997,2*m/z A + 2*m/z B,0.026133999999274238,0.0,+1,0.004592000000002372,1078.39751,1.0,b10,0,0.017011999998885585,2688.435470000001,0.0,y23,1,86
444,350.18378,1140.564372,296,3771.876896,350.18378,3421.6931160000004,1,3,350.18378,3419.6774360000004,1*m/z A + 3*m/z B,0.0327659999993557,0.0,+2,0.0005899999999883221,350.18319,2.0,y3,+2,0.01759600000013961,3419.6598400000003,2.0,b30,4,66
233,759.833904,1124.0988,297,3767.8654079999997,1519.667808,2248.1976,2,2,1518.659968,2247.1897599999998,2*m/z A + 2*m/z B,0.021277999998801533,0.0,0,0.007078000000092288,1518.6528899999998,0.0,b14,0,0.013019999999414722,2247.1767400000003,0.0,y19,parent,52
47,817.84918,1066.58517,298,3768.8687,1635.69836,2133.17034,2,2,1634.69052,2132.1625,2*m/z A + 2*m/z B,0.024569999999130232,0.0,+1,0.0073400000003402965,1634.6831799999998,1.0,b15,0,0.012699999999767897,2132.1498,0.0,y18,1,86
207,933.709875,945.437938,305,3770.023689,933.709875,2836.313814,1,3,933.709875,2834.298134,1*m/z A + 3*m/z B,0.1795589999992444,0.0,+2,0.1573449999998502,933.5525300000002,2.0,y8,0,0.014333999999962543,2834.2838,0.0,b25,2,101
135,237.097976,1177.590897,308,3769.870667,237.097976,3532.772691,1,3,237.097976,3530.757011,1*m/z A + 3*m/z B,0.026536999999279942,0.0,+2,0.0011539999999854444,237.09912999999997,2.0,y2,0,0.01981099999966318,3530.7372000000005,0.0,b31,2,101
186,560.321737,1324.614753,312,3769.87298,1120.643474,2649.229506,2,2,1119.635634,2648.221666,2*m/z A + 2*m/z B,0.028849999999238207,0.0,+2,0.003793999999970765,1119.63184,2.0,y9,0,0.017175999999835767,2648.20449,0.0,b24,2,101
234,646.749278,1237.183441,314,3767.865438,1293.498556,2474.366882,2,2,1292.490716,2473.3590419999996,2*m/z A + 2*m/z B,0.021307999998953164,0.0,0,0.005945999999994456,1292.48477,0.0,b12,0,0.014181999998982064,2473.3448600000006,0.0,y21,parent,52
332,350.18378,1140.230185,321,3770.8743349999995,350.18378,3420.6905549999997,1,3,350.18378,3418.6748749999997,1*m/z A + 3*m/z B,0.030204999998659332,0.0,+2,0.0005899999999883221,350.18319,2.0,y3,+1,0.018384999999398133,3418.6564900000003,1.0,b30,3,92
335,236.097145,1178.259151,330,3770.874598,236.097145,3534.7774529999997,1,3,236.097145,3532.7617729999997,1*m/z A + 3*m/z B,0.030467999999018502,0.0,+1,0.0013650000000211548,236.09578,1.0,y2,+2,0.017872999999326566,3532.7439000000004,2.0,b31,3,92
15,578.325551,1063.513942,332,3768.867377,578.325551,3190.541826,1,3,578.325551,3188.526146,1*m/z A + 3*m/z B,0.023246999999173568,0.0,+1,0.0030709999999771753,578.32248,1.0,y5,0,0.015645999999833293,3188.5105000000003,0.0,b28,1,86
153,578.325551,1063.848577,334,3769.871282,578.325551,3191.545731,1,3,578.325551,3189.530051,1*m/z A + 3*m/z B,0.027151999999205145,0.0,+1,0.0030709999999771753,578.32248,1.0,y5,+1,0.016200999999909982,3189.5138500000003,1.0,b28,2,101
232,931.551515,945.437938,348,3767.865329,931.551515,2836.313814,1,3,931.551515,2834.298134,1*m/z A + 3*m/z B,0.02119899999934205,0.0,0,0.0056849999998576095,931.5458300000001,0.0,y8,0,0.014333999999962543,2834.2838,0.0,b25,parent,52
347,673.3845,1212.053069,349,3770.8751380000003,1346.769,2424.106138,2,2,1345.76116,2423.098298,2*m/z A + 2*m/z B,0.031007999999474123,0.0,+1,0.00567999999998392,1345.75548,1.0,y11,+2,0.014098000000103639,2423.0842,2.0,b22,3,92
316,746.417687,1139.019093,353,3770.87356,1492.835374,2278.038186,2,2,1491.827534,2277.030346,2*m/z A + 2*m/z B,0.02942999999913809,0.0,0,0.0069939999998496205,1491.8205400000002,0.0,y12,+3,0.01120600000012928,2277.01914,3.0,b21,3,92
391,648.251839,1237.685092,359,3771.873862,1296.503678,2475.370184,2,2,1295.495838,2474.3623439999997,2*m/z A + 2*m/z B,0.029731999999057734,0.0,+3,0.0010179999999309075,1295.4948200000001,3.0,b12,+1,0.014133999999103253,2474.3482100000006,1.0,y21,4,66
25,897.155745,1077.400566,361,3768.8678010000003,2691.467235,1077.400566,3,1,2689.451555,1077.400566,3*m/z A + 1*m/z B,0.023670999999467313,0.0,+1,0.01273499999933847,2689.4388200000008,1.0,y23,0,0.006405999999969936,1077.39416,0.0,b10,1,86
441,931.413618,954.524727,378,3771.87669,1862.827236,1909.049454,2,2,1861.819396,1908.041614,2*m/z A + 2*m/z B,0.03255999999919368,0.0,+1,0.009226000000353451,1861.8101699999997,1.0,b17,+3,0.008753999999726148,1908.0328600000003,3.0,y16,4,66
402,596.726614,1289.210739,379,3771.8747060000005,1193.453228,2578.421478,2,2,1192.445388,2577.413638,2*m/z A + 2*m/z B,0.030575999999655323,0.0,+1,0.004948000000013053,1192.44044,1.0,b11,+3,0.011047999999391322,2577.4025900000006,3.0,y22,4,66
241,803.931349,1080.00184,381,3767.8663779999997,1607.862698,2160.00368,2,2,1606.854858,2158.9958399999996,2*m/z A + 2*m/z B,0.02224799999885363,0.0,0,0.007377999999789608,1606.8474800000001,0.0,y13,0,0.013689999999769498,2158.98215,0.0,b20,parent,52
437,703.291495,1182.646703,382,3771.8763959999997,1406.58299,2365.293406,2,2,1405.5751500000001,2364.2855659999996,2*m/z A + 2*m/z B,0.03226599999879909,0.0,0,0.006320000000187065,1405.56883,0.0,b13,+4,0.01136599999927057,2364.2742000000003,4.0,y20,4,66
443,932.554952,946.440642,397,3771.876878,932.554952,2839.321926,1,3,932.554952,2837.306246,1*m/z A + 3*m/z B,0.03274799999917377,0.0,+1,0.005771999999865329,932.5491800000001,1.0,y8,+3,0.012396000000080676,2837.29385,3.0,b25,4,66
144,897.155745,1078.403681,399,3769.870916,2691.467235,1078.403681,3,1,2689.451555,1078.403681,3*m/z A + 1*m/z B,0.026785999998992338,0.0,+1,0.01273499999933847,2689.4388200000008,1.0,y23,+1,0.0061709999999948195,1078.39751,1.0,b10,2,101
64,236.097145,1177.590897,408,3768.8698360000003,236.097145,3532.772691,1,3,236.097145,3530.757011,1*m/z A + 3*m/z B,0.02570599999944534,0.0,+1,0.0013650000000211548,236.09578,1.0,y2,0,0.01981099999966318,3530.7372000000005,0.0,b31,1,86
177,897.49065,1077.400566,415,3769.8725160000004,2692.47195,1077.400566,3,1,2690.45627,1077.400566,3*m/z A + 1*m/z B,0.0283859999995002,0.0,+2,0.014099999999416468,2690.4421700000007,2.0,y23,0,0.006405999999969936,1077.39416,0.0,b10,2,101
343,353.194059,1532.243365,424,3770.874848,706.388118,3064.48673,2,2,705.380278,3063.47889,2*m/z A + 2*m/z B,0.030717999999069434,0.0,+3,0.08608800000001793,705.29419,3.0,b7,+3,0.01691999999957261,3063.4619700000003,3.0,b27,3,92
341,353.194059,1532.243365,424,3770.874848,706.388118,3064.48673,2,2,705.380278,3063.47889,2*m/z A + 2*m/z B,0.030717999999069434,0.0,0,0.002567999999882886,705.3777100000001,0.0,y6,+3,0.01691999999957261,3063.4619700000003,3.0,b27,3,92
342,353.194059,1532.243365,424,3770.874848,706.388118,3064.48673,2,2,705.380278,3063.47889,2*m/z A + 2*m/z B,0.030717999999069434,0.0,+3,0.08608800000001793,705.29419,3.0,b7,0,0.06660000000101718,3063.545490000001,0.0,y26,3,92
340,353.194059,1532.243365,424,3770.874848,706.388118,3064.48673,2,2,705.380278,3063.47889,2*m/z A + 2*m/z B,0.030717999999069434,0.0,0,0.002567999999882886,705.3777100000001,0.0,y6,0,0.06660000000101718,3063.545490000001,0.0,y26,3,92
329,478.279434,1097.531602,431,3770.87424,478.279434,3292.594806,1,3,478.279434,3290.579126,1*m/z A + 3*m/z B,0.030109999999240245,0.0,+2,0.001283999999941443,478.27815000000004,2.0,y4,+1,0.017595999999684864,3290.5615300000004,1.0,b29,3,92
211,942.216528,942.467165,437,3769.618023,942.216528,2827.401495,1,3,942.216528,2825.385815,1*m/z A + 3*m/z B,0.2261070000008658,0.0,,,,,,+6,0.11024500000075932,2825.496060000001,6.0,y24,2,101
90,942.216528,942.467165,437,3769.1167490000003,2826.6495840000002,942.467165,3,1,2824.6339040000003,942.467165,3*m/z A + 1*m/z B,0.2726189999993949,0.0,+5,0.14119399999981397,2824.4927100000004,5.0,y24,,,,,,1,86
383,884.746851,1117.631792,440,3771.8723449999998,2654.240553,1117.631792,3,1,2652.224873,1117.631792,3*m/z A + 1*m/z B,0.028214999998908752,0.0,+4,0.006983000000218453,2652.21789,4.0,b24,0,0.006651999999803593,1117.62514,0.0,y9,4,66
242,348.178404,1139.896002,443,3767.8664099999996,348.178404,3419.688006,1,3,348.178404,3417.672326,1*m/z A + 3*m/z B,0.022279999998772837,0.0,0,0.0019139999999993051,348.17649,0.0,y3,0,0.019185999999535852,3417.6531400000003,0.0,b30,parent,52
157,474.183898,1410.751853,447,3769.871502,948.367796,2821.503706,2,2,947.359956,2820.4958659999998,2*m/z A + 2*m/z B,0.027371999999104446,0.0,+1,0.002936000000090644,947.3570199999999,1.0,b9,+1,0.01655599999912738,2820.4793100000006,1.0,y24,2,101
88,1181.644298,1293.495361,454,3768.6350199999997,1181.644298,2586.990722,1,2,1181.644298,2585.982882,1*m/z A + 2*m/z B,0.20911000000114655,0.0,,,,,,,,,,,1,86
227,883.41091,1117.631792,471,3767.864522,2650.2327299999997,1117.631792,3,1,2648.2170499999997,1117.631792,3*m/z A + 1*m/z B,0.020391999998992105,0.0,0,0.012559999999666616,2648.20449,0.0,b24,0,0.006651999999803593,1117.62514,0.0,y9,parent,52
434,410.238225,1475.69991,478,3771.87627,820.47645,2951.39982,2,2,819.46861,2950.39198,2*m/z A + 2*m/z B,0.03213999999934458,0.0,+2,0.15083000000004176,819.31778,2.0,b8,+3,0.014069999999719585,2950.37791,3.0,b26,4,66
433,410.238225,1475.69991,478,3771.87627,820.47645,2951.39982,2,2,819.46861,2950.39198,2*m/z A + 2*m/z B,0.03213999999934458,0.0,+2,0.15083000000004176,819.31778,2.0,b8,+2,0.13327000000072076,2950.5252500000006,2.0,y25,4,66
432,410.238225,1475.69991,478,3771.87627,820.47645,2951.39982,2,2,819.46861,2950.39198,2*m/z A + 2*m/z B,0.03213999999934458,0.0,+1,0.0034899999999424836,819.4651200000001,1.0,y7,+3,0.014069999999719585,2950.37791,3.0,b26,4,66
431,410.238225,1475.69991,478,3771.87627,820.47645,2951.39982,2,2,819.46861,2950.39198,2*m/z A + 2*m/z B,0.03213999999934458,0.0,+1,0.0034899999999424836,819.4651200000001,1.0,y7,+2,0.13327000000072076,2950.5252500000006,2.0,y25,4,66
67,559.820352,1324.614753,514,3768.87021,1119.640704,2649.229506,2,2,1118.632864,2648.221666,2*m/z A + 2*m/z B,0.0260799999991832,0.0,+1,0.004373999999870648,1118.62849,1.0,y9,0,0.017175999999835767,2648.20449,0.0,b24,1,86
60,410.238225,1474.196622,519,3768.869694,820.47645,2948.393244,2,2,819.46861,2947.3854039999997,2*m/z A + 2*m/z B,0.025563999999121734,0.0,+2,0.15083000000004176,819.31778,2.0,b8,0,0.017543999999361404,2947.3678600000003,0.0,b26,1,86
59,410.238225,1474.196622,519,3768.869694,820.47645,2948.393244,2,2,819.46861,2947.3854039999997,2*m/z A + 2*m/z B,0.025563999999121734,0.0,+1,0.0034899999999424836,819.4651200000001,1.0,y7,0,0.017543999999361404,2947.3678600000003,0.0,b26,1,86
174,349.181847,1140.230185,521,3769.8724019999995,349.181847,3420.6905549999997,1,3,349.181847,3418.6748749999997,1*m/z A + 3*m/z B,0.028271999998651154,0.0,+1,0.0020069999999918764,349.17984,1.0,y3,+1,0.018384999999398133,3418.6564900000003,1.0,b30,2,101
407,820.472043,983.801129,530,3771.87543,820.472043,2951.403387,1,3,820.472043,2949.387707,1*m/z A + 3*m/z B,0.03129999999919164,0.0,+2,0.0035729999998466155,820.4684700000001,2.0,y7,+1,0.13419300000077783,2949.5219000000006,1.0,y25,4,66
408,820.472043,983.801129,530,3771.87543,820.472043,2951.403387,1,3,820.472043,2949.387707,1*m/z A + 3*m/z B,0.03129999999919164,0.0,+2,0.0035729999998466155,820.4684700000001,2.0,y7,+2,0.013146999999662512,2949.37456,2.0,b26,4,66
410,820.472043,983.801129,530,3771.87543,820.472043,2951.403387,1,3,820.472043,2949.387707,1*m/z A + 3*m/z B,0.03129999999919164,0.0,+3,0.15091300000005958,820.3211299999999,3.0,b8,+2,0.013146999999662512,2949.37456,2.0,b26,4,66
409,820.472043,983.801129,530,3771.87543,820.472043,2951.403387,1,3,820.472043,2949.387707,1*m/z A + 3*m/z B,0.03129999999919164,0.0,+3,0.15091300000005958,820.3211299999999,3.0,b8,+1,0.13419300000077783,2949.5219000000006,1.0,y25,4,66
219,938.713248,946.440642,541,3770.30778,1877.426496,1892.881284,2,2,1876.418656,1891.873444,2*m/z A + 2*m/z B,0.46364999999923384,0.0,,,,,,,,,,,2,101
313,884.079238,1118.6357,549,3770.8734139999997,2652.237714,1118.6357,3,1,2650.222034,1118.6357,3*m/z A + 1*m/z B,0.029283999998824584,0.0,+2,0.010843999999906373,2650.21119,2.0,b24,+1,0.007209999999986394,1118.62849,1.0,y9,3,92
371,934.712884,1418.156315,563,3771.025514,934.712884,2836.31263,1,2,934.712884,2835.3047899999997,1*m/z A + 2*m/z B,0.1813839999990705,0.0,+3,0.15700399999991532,934.5558800000001,3.0,y8,+1,0.017639999999573774,2835.28715,1.0,b25,3,92
12,807.701371,1345.763158,571,3768.867271,2423.104113,1345.763158,3,1,2421.088433,1345.763158,3*m/z A + 1*m/z B,0.023140999999213818,0.0,0,0.01093300000002273,2421.0775,0.0,b22,+1,0.007677999999941676,1345.75548,1.0,y11,1,86
442,918.003403,967.934955,588,3771.8767159999998,1836.006806,1935.86991,2,2,1834.998966,1934.86207,2*m/z A + 2*m/z B,0.03258599999890066,0.0,+1,0.009915999999975611,1834.9890500000001,1.0,y15,+3,0.008090000000038344,1934.8539799999999,3.0,b18,4,66
57,804.432863,1080.00184,617,3768.869406,1608.865726,2160.00368,2,2,1607.857886,2158.9958399999996,2*m/z A + 2*m/z B,0.02527599999893937,0.0,+1,0.007055999999920459,1607.85083,1.0,y13,0,0.013689999999769498,2158.98215,0.0,b20,1,86
345,237.099985,1177.924993,647,3770.874964,237.099985,3533.7749790000003,1,3,237.099985,3531.7592990000003,1*m/z A + 3*m/z B,0.03083399999923131,0.0,+2,0.0008550000000298041,237.09912999999997,2.0,y2,+1,0.018748999999843363,3531.7405500000004,1.0,b31,3,92
273,596.225094,1289.210739,658,3770.871666,1192.450188,2578.421478,2,2,1191.442348,2577.413638,2*m/z A + 2*m/z B,0.027535999999145133,0.0,0,0.005257999999912499,1191.4370900000001,0.0,b11,+3,0.011047999999391322,2577.4025900000006,3.0,y22,3,92
445,477.277555,1098.199865,667,3771.8771500000003,477.277555,3294.599595,1,3,477.277555,3292.583915,1*m/z A + 3*m/z B,0.03301999999939653,0.0,+1,0.0027549999999791908,477.2748,1.0,y4,+3,0.015684999999848515,3292.5682300000003,3.0,b29,4,66
146,933.557117,945.437938,683,3769.870931,933.557117,2836.313814,1,3,933.557117,2834.298134,1*m/z A + 3*m/z B,0.026800999999068154,0.0,+2,0.004586999999787622,933.5525300000002,2.0,y8,0,0.014333999999962543,2834.2838,0.0,b25,2,101
82,348.178404,1140.250036,705,3768.9285119999995,348.178404,3420.7501079999997,1,3,348.178404,3418.7344279999998,1*m/z A + 3*m/z B,0.08438199999864082,0.0,0,0.0019139999999993051,348.17649,0.0,y3,+1,0.07793799999944895,3418.6564900000003,1.0,b30,1,86
93,1147.254601,1474.699264,710,3769.208466,2294.509202,1474.699264,2,1,2293.501362,1474.699264,2*m/z A + 1*m/z B,0.3643359999991844,0.0,,,,,,,,,,,1,86
276,672.883173,1212.553023,721,3770.872392,1345.766346,2425.106046,2,2,1344.7585060000001,2424.0982059999997,2*m/z A + 2*m/z B,0.028261999999358522,0.0,0,0.0063760000000456785,1344.75213,0.0,y11,+3,0.01065599999992628,2424.0875499999997,3.0,b22,3,92
465,901.704883,984.13532,750,3771.680406,1803.409766,1968.27064,2,2,1802.401926,1967.2628,2*m/z A + 2*m/z B,0.16372400000091147,0.0,,,,,,,,,,,4,66
