m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B	mz_A_original	mz_B_original	charge_A	charge_B	deconv_method
914.5414800000001	931.805505	19433.498	15547.694	221.30078	1999	119344.148438	729.070557	914.54116676	932.55725113	1.0	4.0	ffc_line
694.0878133333333	1198.22283	4815.7762	4600.0155	224.82167	1719	5161.744141	2366.066895	694.42227497	1199.72608451	3.0	2.0	ffc_line
841.8470800000001	978.5935800000001	14292.277	13454.876	239.05868	967	10966.1875	2116.735352	841.84744321	978.59355664	3.0	2.0	ffc_line
599.31388	997.099455	9148.8696	8639.5417	231.35833	1297	572.414429	71064.914063	596.30201948	997.60113709	1.0	4.0	ffc_line
726.1016133333334	844.00518	20592.575	19135.27	237.01583	1050	5437.837891	8172.769531	726.43606941	845.00817145	3.0	2.0	ffc_line
703.0902133333333	878.54188	1086.3285	1081.4774	245.98358	741	2941.407715	256.305634	703.42465165	879.54651109	3.0	2.0	ffc_line
787.223955	862.5165800000001	13655.264	13625.353	246.96209	717	7314.681641	1885.699585	787.9752001	859.52510156	4.0	1.0	ffc_line
730.441405	1084.64848	29795.717	25002.646	279.3233	275	27423.527344	5045.228516	731.19377777	1086.65172689	4.0	1.0	ffc_line
730.441405	787.47478	33250.83	28956.24	224.09998	1762	35358.316406	2258.098633	730.44140272	790.48030529	4.0	1.0	ffc_line
559.35428	844.0053300000001	83201.897	49706.663	235.86467	1108	25264.388672	40867.335938	559.35432567	844.2561774	1.0	4.0	ffc_line
566.32878	842.01423	5132.8549	4688.764	230.45457	1343	1354.696777	11047.035156	566.3275902	842.51590526	1.0	4.0	ffc_line
566.32878	842.01423	2616.4554	2567.8946	236.11732	1101	346.50827	11047.035156	566.3336552	842.51590526	1.0	4.0	ffc_line
698.4206800000001	797.7351550000001	9964.8691	8863.8488	233.87077	1196	243.761444	79680.109375	696.40407012	798.23661189	1.0	4.0	ffc_line
698.0862466666666	997.0994800000001	20664.94	19256.966	233.15101	1229	822.891418	71064.914063	697.4153212	997.60113709	3.0	2.0	ffc_line
723.4398050000001	1084.64848	43376.04	32939.288	260.81702	453	17901.001953	18961.699219	723.43894818	1085.65087081	4.0	1.0	ffc_line
741.20113	1013.6112800000001	52223.957	35578.822	251.64698	605	23910.496094	19461.662109	741.20067154	1014.61406839	4.0	1.0	ffc_line
741.20113	1013.6112800000001	125262.95	76753.512	294.55687	187	38766.527344	38980.453125	741.45195755	1013.61126831	4.0	1.0	ffc_line
790.73618	815.47218	178947.04	112144.42	363.78996	65	12759.294922	209220.984375	790.98702833	815.4721272	4.0	1.0	ffc_line
723.4398050000001	897.51428	12388.848	11981.532	268.69128	354	17901.001953	798.476746	723.43894818	899.51918961	4.0	1.0	ffc_line
743.9481800000001	812.4908800000001	24108.278	21875.308	225.46286	1672	2125.088135	27867.519531	745.19957084	812.49088097	4.0	1.0	ffc_line
723.43898	882.5237050000001	11217.382	11063.86	236.15244	1095	758.538208	22661.115234	720.42768795	883.02535335	1.0	4.0	ffc_line
723.4398050000001	1084.64848	8199.5774	7176.4388	226.745	1577	711.038574	35108.84375	724.69192728	1084.64851673	4.0	1.0	ffc_line
815.47213	1030.2895800000001	414628.72	139413.75	265.59835	396	209220.984375	47813.660156	815.4721272	1030.28986259	2.0	3.0	ffc_line
758.4513800000001	811.989855	40714.817	31590.22	238.17996	999	12222.364258	27867.519531	759.45406193	812.49088097	1.0	4.0	ffc_line
559.35428	861.764855	75491.07	57160.047	347.47119	76	25264.388672	24620.607422	559.35432567	862.51654479	1.0	4.0	ffc_line
559.35428	861.764855	5673.6283	5556.4555	292.12612	198	2105.426514	2322.149902	556.35900344	863.26568485	1.0	4.0	ffc_line
630.3920800000001	844.0053300000001	75680.014	49315.494	293.15171	194	32955.230469	23233.824219	630.39209208	844.75753743	1.0	4.0	ffc_line
630.3920800000001	844.0053300000001	34409.682	25521.02	230.82997	1321	8168.355957	36460.746094	631.39546816	844.50687242	1.0	4.0	ffc_line
669.5705133333333	965.32293	11702.423	11393.979	277.7089	286	318.454926	29130.285156	669.9049751	965.82455967	3.0	2.0	ffc_line
719.1003133333335	891.0342800000001	22990.396	21775.692	267.32739	375	3094.013184	10156.964844	719.43475488	891.535968	3.0	2.0	ffc_line
805.49208	861.764855	11996.457	11797.504	245.53405	757	253.709106	35164.542969	802.46619821	862.01569175	1.0	4.0	ffc_line
706.4232800000001	887.02728	6153.8773	5905.9991	234.84264	1151	2941.407715	2496.243164	703.42465165	886.78046364	1.0	4.0	ffc_line
