880.73712800	880.73712800	0.86013231E+07	0.85853102E+07	0.71170210E+03	-1
880.76244400	880.76244400	0.63471309E+07	0.63273746E+07	0.66402565E+03	-1
880.79307300	880.79307300	0.77398013E+07	0.77328398E+07	0.76982684E+03	-1
880.81782400	880.81782400	0.67471147E+07	0.67408726E+07	0.67942761E+03	-1
880.84730900	880.84730900	0.10054644E+08	0.10043574E+08	0.70596083E+03	-1
880.87575900	880.87575900	0.58683759E+07	0.58641639E+07	0.62123978E+03	-1
880.89973900	880.89973900	0.13540011E+08	0.13510726E+08	0.94677231E+03	-1
880.95274200	880.95274200	0.15590533E+08	0.15537607E+08	0.97596866E+03	-1
880.98288300	880.98288300	0.56972860E+07	0.56928076E+07	0.62965934E+03	-1
881.00602300	881.00602300	0.17811846E+08	0.17776122E+08	0.89716239E+03	-1
881.05845300	881.05845300	0.17568346E+08	0.17553129E+08	0.10823424E+04	-1
881.11087200	881.11087200	0.16670341E+08	0.16623653E+08	0.10764290E+04	-1
881.16245400	881.16245400	0.18387693E+08	0.18357432E+08	0.10772702E+04	-1
881.21556800	881.21556800	0.16791993E+08	0.16751718E+08	0.10098935E+04	-1
881.24189000	881.24189000	0.53605910E+07	0.53538474E+07	0.75406085E+03	-1
881.26696000	881.26696000	0.16081306E+08	0.16017315E+08	0.10030479E+04	-1
881.31988500	881.31988500	0.17725715E+08	0.17652691E+08	0.10715609E+04	-1
881.36847700	881.36847700	0.22301613E+08	0.22209792E+08	0.11273632E+04	-1
881.42683100	881.42683100	0.21612596E+08	0.21501660E+08	0.11821321E+04	-1
881.48054700	881.48054700	0.28560274E+08	0.28526411E+08	0.13822553E+04	-1
881.53736400	881.53736400	0.26225719E+08	0.26139498E+08	0.12702636E+04	-1
881.59000100	881.59000100	0.27666408E+08	0.27503883E+08	0.13629220E+04	-1
881.64467800	881.64467800	0.27379243E+08	0.27311952E+08	0.12882334E+04	-1
881.69781600	881.69781600	0.29927833E+08	0.29760591E+08	0.12968662E+04	-1
881.74081000	881.74081000	0.17772950E+08	0.17746674E+08	0.10554953E+04	-1
881.76291900	881.76291900	0.12144599E+08	0.12115592E+08	0.90546233E+03	-1
881.79635200	881.79635200	0.21905765E+08	0.21864779E+08	0.12913882E+04	-1
881.81701100	881.81701100	0.97530237E+07	0.97213464E+07	0.93840567E+03	-1
881.84762300	881.84762300	0.20538959E+08	0.20499709E+08	0.11881588E+04	-1
881.87528400	881.87528400	0.10493557E+08	0.10474312E+08	0.87074883E+03	-1
881.90096100	881.90096100	0.21361363E+08	0.21310155E+08	0.11889281E+04	-1
881.92858300	881.92858300	0.74791483E+07	0.74663387E+07	0.65631032E+03	-1
881.95415100	881.95415100	0.22515882E+08	0.22396272E+08	0.10588732E+04	-1
881.98474900	881.98474900	0.85515640E+07	0.85353157E+07	0.83097526E+03	-1
882.00671700	882.00671700	0.16407842E+08	0.16325051E+08	0.94058418E+03	-1
882.03547800	882.03547800	0.68739541E+07	0.68690698E+07	0.69552358E+03	-1
882.06073400	882.06073400	0.17123209E+08	0.17069278E+08	0.10206896E+04	-1
882.10825600	882.10825600	0.14914062E+08	0.14870726E+08	0.93140979E+03	-1
882.13762500	882.13762500	0.57952163E+07	0.57779544E+07	0.76473542E+03	-1
882.16075200	882.16075200	0.19273758E+08	0.19187457E+08	0.97223902E+03	-1
882.21507500	882.21507500	0.13646820E+08	0.13612700E+08	0.99619598E+03	-1
882.24001200	882.24001200	0.61541409E+07	0.61516061E+07	0.82758855E+03	-1
882.26877700	882.26877700	0.15660407E+08	0.15632816E+08	0.99074533E+03	-1
882.29915300	882.29915300	0.58186911E+07	0.58087547E+07	0.66531547E+03	-1
882.32064600	882.32064600	0.18418449E+08	0.18337540E+08	0.12099952E+04	-1
882.37355500	882.37355500	0.18139349E+08	0.18067753E+08	0.10542142E+04	-1
882.40408200	882.40408200	0.72409770E+07	0.72371760E+07	0.94243532E+03	-1
882.42743400	882.42743400	0.18201075E+08	0.18165697E+08	0.11929334E+04	-1
882.47997800	882.47997800	0.27951172E+08	0.27778321E+08	0.13404705E+04	-1
882.53180300	882.53180300	0.17766712E+08	0.17717842E+08	0.97976212E+03	-1
882.56013300	882.56013300	0.53537878E+07	0.53492773E+07	0.67268129E+03	-1
