m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B
732.4071	411.189	-1278119.7	-1358510.0	-349.72941	14757	890.276367	2833.304199
411.189	732.4071	-1278119.7	-1358510.0	-349.72941	14757	2833.304199	890.276367
524.2845	645.8503	-1233748.7	-1267669.9	-349.75915	14758	781.953979	2200.010986
645.8503	524.2845	-1233748.7	-1267669.9	-349.75915	14758	2200.010986	781.953979
721.8903	1204.639	-922833.35	-950166.08	-349.93263	14759	1515.22876	1037.281006
1204.639	721.8903	-922833.35	-950166.08	-349.93263	14759	1037.281006	1515.22876
530.2879	689.8778	-25227464.0	-80635232.0	-350.70233	14760	3393.131836	365064.75
689.8778	530.2879	-25227464.0	-80635232.0	-350.70233	14760	365064.75	3393.131836
660.3871	1204.639	-669328.84	-705430.17	-352.37791	14761	823.527344	1037.281006
1204.639	660.3871	-669328.84	-705430.17	-352.37791	14761	1037.281006	823.527344
195.0883	554.2588	-785907.45	-803534.0	-353.23566	14762	1063.230103	1102.149048
554.2588	195.0883	-785907.45	-803534.0	-353.23566	14762	1102.149048	1063.230103
587.8402	689.8778	-611239.95	-632747.65	-354.5715	14763	884.334595	996.609253
689.8778	587.8402	-611239.95	-632747.65	-354.5715	14763	996.609253	884.334595
680.8728	689.8778	-18270138.0	-116345300.0	-354.59882	14764	5308.11084	747632.125
689.8778	680.8728	-18270138.0	-116345300.0	-354.59882	14764	747632.125	5308.11084
397.1966	680.8728	-6794614.2	-7699322.0	-354.68841	14765	2682.680664	10175.529297
680.8728	397.1966	-6794614.2	-7699322.0	-354.68841	14765	10175.529297	2682.680664
754.3995	460.254	-36347804.0	-39148335.0	-354.74731	14766	215703.6875	1506.11792
460.254	754.3995	-36347804.0	-39148335.0	-354.74731	14766	1506.11792	215703.6875
721.8903	201.1241	-694584.35	-710391.15	-356.22968	14767	1515.22876	797.449646
201.1241	721.8903	-694584.35	-710391.15	-356.22968	14767	797.449646	1515.22876
689.8778	540.3033	-24115422.0	-92505388.0	-357.21879	14768	73143.070313	29821.267578
540.3033	689.8778	-24115422.0	-92505388.0	-357.21879	14768	29821.267578	73143.070313
754.3995	415.1839	-15688605.0	-20909407.0	-357.23552	14769	112829.5625	1903.160034
415.1839	754.3995	-15688605.0	-20909407.0	-357.23552	14769	1903.160034	112829.5625
645.8503	732.4071	-1376427.0	-1482970.8	-357.45243	14770	2200.010986	890.276367
732.4071	645.8503	-1376427.0	-1482970.8	-357.45243	14770	890.276367	2200.010986
565.2752	487.2661	-1423165.9	-1513201.8	-357.64501	14771	1313.338379	2463.794922
487.2661	565.2752	-1423165.9	-1513201.8	-357.64501	14771	2463.794922	1313.338379
503.2684	521.2977	-1969972.0	-2066879.2	-358.3418	14772	2131.407715	1409.590698
521.2977	503.2684	-1969972.0	-2066879.2	-358.3418	14772	1409.590698	2131.407715
1204.639	429.1995	-1389538.8	-1485727.7	-358.43303	14773	1037.281006	3445.552979
429.1995	1204.639	-1389538.8	-1485727.7	-358.43303	14773	3445.552979	1037.281006
383.1944	298.1043	-1777593.9	-1917184.8	-359.129	14774	4092.558594	1403.57019
298.1043	383.1944	-1777593.9	-1917184.8	-359.129	14774	1403.57019	4092.558594
530.2879	486.2212	-3388784.4	-3394326.0	-360.17	14775	9164.602539	888.852783
486.2212	530.2879	-3388784.4	-3394326.0	-360.17	14775	888.852783	9164.602539
521.2977	500.3575	-1100521.1	-1171979.2	-360.21516	14776	1409.590698	1174.901367
500.3575	521.2977	-1100521.1	-1171979.2	-360.21516	14776	1174.901367	1409.590698
536.1826	629.4008	-3579649.5	-3739658.3	-361.83988	14777	1335.816284	6271.913086
629.4008	536.1826	-3579649.5	-3739658.3	-361.83988	14777	6271.913086	1335.816284
531.2979	667.3898	-1866434.8	-1897485.7	-362.15698	14778	2339.440674	1466.490479
667.3898	531.2979	-1866434.8	-1897485.7	-362.15698	14778	1466.490479	2339.440674
675.3659	757.4601	-1116357.1	-1141883.0	-362.59762	14779	1951.312866	906.667358
757.4601	675.3659	-1116357.1	-1141883.0	-362.59762	14779	906.667358	1951.312866
201.1241	500.2734	-14249440.0	-32397297.0	-362.82048	14780	237872.515625	4627.548828
500.2734	201.1241	-14249440.0	-32397297.0	-362.82048	14780	4627.548828	237872.515625
661.3574	201.0877	-1241315.6	-1300076.0	-363.05482	14781	2368.92749	1032.938354
201.0877	661.3574	-1241315.6	-1300076.0	-363.05482	14781	1032.938354	2368.92749
524.2845	599.3058	-2372787.4	-2373622.5	-363.7657	14782	2029.298462	2404.958496
599.3058	524.2845	-2372787.4	-2373622.5	-363.7657	14782	2404.958496	2029.298462
489.7371	732.4071	-1084757.5	-1147053.1	-364.14808	14783	1868.962158	890.276367
732.4071	489.7371	-1084757.5	-1147053.1	-364.14808	14783	890.276367	1868.962158
680.8728	524.2845	-5064688.7	-5067163.1	-364.39498	14784	5133.5625	2029.298462
524.2845	680.8728	-5064688.7	-5067163.1	-364.39498	14784	2029.298462	5133.5625
732.4071	659.3534	-571296.28	-592844.68	-364.53249	14785	890.276367	802.653137
659.3534	732.4071	-571296.28	-592844.68	-364.53249	14785	802.653137	890.276367
667.3898	725.8786	-596717.17	-618191.91	-365.01226	14786	955.32135	785.285339
725.8786	667.3898	-596717.17	-618191.91	-365.01226	14786	785.285339	955.32135
398.2324	660.3871	-557439.78	-562770.33	-365.41031	14787	941.856201	781.393311
660.3871	398.2324	-557439.78	-562770.33	-365.41031	14787	781.393311	941.856201
475.7395	530.2879	-662636.42	-689737.25	-365.94718	14788	781.109375	1203.4729
530.2879	475.7395	-662636.42	-689737.25	-365.94718	14788	1203.4729	781.109375
660.3871	622.2969	-929074.3	-973913.69	-366.67428	14789	823.527344	1524.513184
622.2969	660.3871	-929074.3	-973913.69	-366.67428	14789	1524.513184	823.527344
745.3944	689.8778	105482070.0	-221416000.0	-367.13008	14790	18292.871094	747632.125
689.8778	745.3944	105482070.0	-221416000.0	-367.13008	14790	747632.125	18292.871094
759.392	610.3455	-4350319.7	-4742628.7	-368.14172	14791	3059.299316	3619.981201
610.3455	759.392	-4350319.7	-4742628.7	-368.14172	14791	3619.981201	3059.299316
187.072	721.8903	-768193.75	-790379.93	-368.55129	14792	973.5578	1241.314209
721.8903	187.072	-768193.75	-790379.93	-368.55129	14792	1241.314209	973.5578
732.4071	610.3455	-1787469.3	-1900500.6	-368.67888	14793	890.276367	3619.981201
610.3455	732.4071	-1787469.3	-1900500.6	-368.67888	14793	3619.981201	890.276367
689.8778	667.3898	-16797050.0	-20198890.0	-369.49862	14794	73143.070313	1466.490479
667.3898	689.8778	-16797050.0	-20198890.0	-369.49862	14794	1466.490479	73143.070313
1079.6018	689.8778	6537641.7	-80814800.0	-370.13512	14795	4105.001465	747632.125
689.8778	1079.6018	6537641.7	-80814800.0	-370.13512	14795	747632.125	4105.001465
495.7791	587.8402	-917617.66	-942770.44	-370.17185	14796	969.635925	1140.753296
587.8402	495.7791	-917617.66	-942770.44	-370.17185	14796	1140.753296	969.635925
524.2845	745.3944	-925030.92	-935374.29	-370.39974	14797	781.953979	1539.687988
745.3944	524.2845	-925030.92	-935374.29	-370.39974	14797	1539.687988	781.953979
202.1275	201.1241	6247444.1	-45542539.0	-370.80909	14798	11413.832031	237872.515625
201.1241	202.1275	6247444.1	-45542539.0	-370.80909	14798	237872.515625	11413.832031
754.3995	540.3033	19801174.0	-200135930.0	-371.37765	14799	112829.5625	81014.875
540.3033	754.3995	19801174.0	-200135930.0	-371.37765	14799	81014.875	112829.5625
596.8456	680.8728	-25220459.0	-31801911.0	-372.67045	14800	25816.384766	10175.529297
680.8728	596.8456	-25220459.0	-31801911.0	-372.67045	14800	10175.529297	25816.384766
528.2686	201.1241	-8285479.7	-34806113.0	-372.96971	14801	5624.222656	237872.515625
201.1241	528.2686	-8285479.7	-34806113.0	-372.96971	14801	237872.515625	5624.222656
814.482	689.8778	-28458807.0	-91071599.0	-373.3406	14802	5392.56543	747632.125
689.8778	814.482	-28458807.0	-91071599.0	-373.3406	14802	747632.125	5392.56543
603.7931	528.2686	-884338.69	-923663.52	-374.94595	14803	1081.730591	1108.264771
528.2686	603.7931	-884338.69	-923663.52	-374.94595	14803	1108.264771	1081.730591
536.2914	316.115	-31144675.0	-32590430.0	-376.26356	14804	126896.203125	3013.229492
316.115	536.2914	-31144675.0	-32590430.0	-376.26356	14804	3013.229492	126896.203125
732.4071	266.1257	-518770.84	-535595.6	-377.08486	14805	928.948792	834.407898
266.1257	732.4071	-518770.84	-535595.6	-377.08486	14805	834.407898	928.948792
596.8456	494.2378	-1817348.8	-1831993.2	-377.58276	14806	4285.854492	1018.789063
494.2378	596.8456	-1817348.8	-1831993.2	-377.58276	14806	1018.789063	4285.854492
689.8778	401.2886	8712341.3	-110578110.0	-378.08536	14807	747632.125	7515.183105
401.2886	689.8778	8712341.3	-110578110.0	-378.08536	14807	7515.183105	747632.125
629.4008	1204.639	-2240500.4	-2388995.9	-379.54754	14808	6271.913086	1037.281006
1204.639	629.4008	-2240500.4	-2388995.9	-379.54754	14808	1037.281006	6271.913086
415.1839	201.0877	-912798.57	-947307.58	-379.60815	14809	1903.160034	1032.938354
201.0877	415.1839	-912798.57	-947307.58	-379.60815	14809	1032.938354	1903.160034
536.2914	745.3944	-14986844.0	-15573551.0	-379.77497	14810	1231.341064	32134.046875
745.3944	536.2914	-14986844.0	-15573551.0	-379.77497	14810	32134.046875	1231.341064
500.3575	732.4071	-757742.21	-799155.53	-379.90557	14811	1174.901367	890.276367
732.4071	500.3575	-757742.21	-799155.53	-379.90557	14811	890.276367	1174.901367
667.3898	1079.6018	-1908868.2	-2000061.8	-380.36363	14812	955.32135	4105.001465
1079.6018	667.3898	-1908868.2	-2000061.8	-380.36363	14812	4105.001465	955.32135
401.2886	689.8778	-16508835.0	-77723522.0	-381.38225	14813	7515.183105	365064.75
689.8778	401.2886	-16508835.0	-77723522.0	-381.38225	14813	365064.75	7515.183105
565.2752	680.8728	-7494563.2	-8304746.5	-381.42184	14814	7124.077148	5308.11084
680.8728	565.2752	-7494563.2	-8304746.5	-381.42184	14814	5308.11084	7124.077148
475.7395	732.4071	-596202.25	-627611.28	-383.10897	14815	781.109375	890.276367
732.4071	475.7395	-596202.25	-627611.28	-383.10897	14815	890.276367	781.109375
754.3995	654.3592	-35359432.0	-109777870.0	-383.3337	14816	24706.525391	108949.34375
654.3592	754.3995	-35359432.0	-109777870.0	-383.3337	14816	108949.34375	24706.525391
754.3995	754.3995	-43704056.0	-116059820.0	-383.93395	14817	112829.5625	24706.525391
754.3995	754.3995	-43704056.0	-116059820.0	-383.93395	14817	24706.525391	112829.5625
814.482	596.8456	-31620933.0	-59199223.0	-384.13253	14818	21098.802734	61967.726563
596.8456	814.482	-31620933.0	-59199223.0	-384.13253	14818	61967.726563	21098.802734
754.3995	517.2765	-905522.05	-947640.7	-384.77226	14819	902.466309	1389.94873
517.2765	754.3995	-905522.05	-947640.7	-384.77226	14819	1389.94873	902.466309
398.2324	689.8778	-756409.5	-776127.28	-385.28297	14820	982.493103	928.243469
689.8778	398.2324	-756409.5	-776127.28	-385.28297	14820	928.243469	982.493103
660.3871	717.9045	-548653.12	-567536.46	-386.11686	14821	781.393311	833.118896
717.9045	660.3871	-548653.12	-567536.46	-386.11686	14821	833.118896	781.393311
757.4601	487.2661	-611912.67	-621120.67	-386.52568	14822	906.667358	914.647949
487.2661	757.4601	-611912.67	-621120.67	-386.52568	14822	914.647949	906.667358
530.2879	646.3727	-2672152.6	-2791217.6	-386.75977	14823	3393.131836	1163.371216
646.3727	530.2879	-2672152.6	-2791217.6	-386.75977	14823	1163.371216	3393.131836
732.4071	587.8402	-765357.26	-797975.98	-387.48959	14824	890.276367	1140.753296
587.8402	732.4071	-765357.26	-797975.98	-387.48959	14824	1140.753296	890.276367
689.8778	680.8728	28830070.0	-177634850.0	-387.49478	14825	747632.125	10175.529297
680.8728	689.8778	28830070.0	-177634850.0	-387.49478	14825	10175.529297	747632.125
645.8503	500.2734	-3103689.1	-3279131.8	-389.37141	14826	1911.971924	4627.548828
500.2734	645.8503	-3103689.1	-3279131.8	-389.37141	14826	4627.548828	1911.971924
680.8728	587.8402	-4399506.7	-4563720.1	-389.60931	14827	11494.71582	884.334595
587.8402	680.8728	-4399506.7	-4563720.1	-389.60931	14827	884.334595	11494.71582
503.2684	759.392	-1332308.6	-1357643.9	-390.0516	14828	1137.894775	1625.219482
759.392	503.2684	-1332308.6	-1357643.9	-390.0516	14828	1625.219482	1137.894775
530.2879	745.3944	-11059070.0	-12617273.0	-390.41816	14829	2229.270752	18292.871094
745.3944	530.2879	-11059070.0	-12617273.0	-390.41816	14829	18292.871094	2229.270752
565.2752	536.1826	-3083410.1	-3229165.3	-390.48446	14830	7124.077148	910.510803
536.1826	565.2752	-3083410.1	-3229165.3	-390.48446	14830	910.510803	7124.077148
504.7846	596.8456	-40212052.0	-93264632.0	-391.2097	14831	31507.433594	61967.726563
596.8456	504.7846	-40212052.0	-93264632.0	-391.2097	14831	61967.726563	31507.433594
759.392	398.2324	-887858.41	-897496.28	-392.06064	14832	1625.219482	941.856201
398.2324	759.392	-887858.41	-897496.28	-392.06064	14832	941.856201	1625.219482
156.1024	629.4008	-1903061.0	-2048908.9	-392.95972	14833	968.253174	6271.913086
629.4008	156.1024	-1903061.0	-2048908.9	-392.95972	14833	6271.913086	968.253174
524.2845	625.8395	-522794.52	-527570.78	-393.69113	14834	781.953979	833.089783
625.8395	524.2845	-522794.52	-527570.78	-393.69113	14834	833.089783	781.953979
489.7371	1204.639	-1153717.8	-1217898.0	-394.62832	14835	1868.962158	1037.281006
1204.639	489.7371	-1153717.8	-1217898.0	-394.62832	14835	1037.281006	1868.962158
537.28	745.3944	-2138554.7	-2209454.2	-395.32794	14836	2511.427002	1539.687988
745.3944	537.28	-2138554.7	-2209454.2	-395.32794	14836	1539.687988	2511.427002
156.1024	587.8402	-654555.36	-671433.01	-395.4305	14837	968.253174	884.334595
587.8402	156.1024	-654555.36	-671433.01	-395.4305	14837	884.334595	968.253174
694.319	675.3659	-1098288.1	-1147665.3	-395.46957	14838	1683.645386	1085.10083
675.3659	694.319	-1098288.1	-1147665.3	-395.46957	14838	1085.10083	1683.645386
603.7931	689.8778	-801656.87	-866491.08	-395.63358	14839	1081.730591	996.609253
689.8778	603.7931	-801656.87	-866491.08	-395.63358	14839	996.609253	1081.730591
689.8778	531.2979	-42399287.0	-85032019.0	-401.81418	14840	747632.125	1774.227173
531.2979	689.8778	-42399287.0	-85032019.0	-401.81418	14840	1774.227173	747632.125
460.254	1107.5126	-631599.89	-653933.51	-402.359	14841	768.891418	1140.27771
1107.5126	460.254	-631599.89	-653933.51	-402.359	14841	1140.27771	768.891418
540.3033	689.8778	-7170388.8	-174753700.0	-404.25406	14842	81014.875	73143.070313
689.8778	540.3033	-7170388.8	-174753700.0	-404.25406	14842	73143.070313	81014.875
736.3898	411.189	-1296540.4	-1276358.3	-404.65486	14843	773.980042	2833.304199
411.189	736.3898	-1296540.4	-1276358.3	-404.65486	14843	2833.304199	773.980042
645.8503	487.2661	-1482713.5	-1587974.3	-404.98434	14844	997.601074	2463.794922
487.2661	645.8503	-1482713.5	-1587974.3	-404.98434	14844	2463.794922	997.601074
565.2752	689.8778	2575313.8	-113548370.0	-405.1342	14845	7124.077148	747632.125
689.8778	565.2752	2575313.8	-113548370.0	-405.1342	14845	747632.125	7124.077148
625.8395	482.2628	-544300.9	-557127.14	-405.73814	14846	833.089783	798.843811
482.2628	625.8395	-544300.9	-557127.14	-405.73814	14846	798.843811	833.089783
736.3898	503.2684	-710975.07	-706441.09	-406.44875	14847	773.980042	1137.894775
503.2684	736.3898	-710975.07	-706441.09	-406.44875	14847	1137.894775	773.980042
754.3995	754.3995	178239260.0	-376378820.0	-406.54267	14848	215703.6875	112829.5625
754.3995	754.3995	178239260.0	-376378820.0	-406.54267	14848	112829.5625	215703.6875
754.3995	596.8456	59564235.0	-267760280.0	-406.67613	14849	215703.6875	61967.726563
596.8456	754.3995	59564235.0	-267760280.0	-406.67613	14849	61967.726563	215703.6875
596.8456	689.8778	4693692.1	-225250250.0	-407.08282	14850	25816.384766	365064.75
689.8778	596.8456	4693692.1	-225250250.0	-407.08282	14850	365064.75	25816.384766
530.2879	201.1241	-671474.66	-689060.85	-408.66437	14851	1203.4729	797.449646
201.1241	530.2879	-671474.66	-689060.85	-408.66437	14851	797.449646	1203.4729
494.2378	503.2684	-749763.33	-751616.94	-409.16042	14852	1018.789063	1137.894775
503.2684	494.2378	-749763.33	-751616.94	-409.16042	14852	1137.894775	1018.789063
482.2628	759.392	-1407869.5	-1509382.8	-409.43486	14853	798.843811	3059.299316
759.392	482.2628	-1407869.5	-1509382.8	-409.43486	14853	3059.299316	798.843811
725.8786	661.3574	-1431687.5	-1520014.2	-411.46973	14854	785.285339	2368.92749
661.3574	725.8786	-1431687.5	-1520014.2	-411.46973	14854	2368.92749	785.285339
680.8728	689.8778	22617402.0	-193278790.0	-411.92961	14855	11494.71582	747632.125
689.8778	680.8728	22617402.0	-193278790.0	-411.92961	14855	747632.125	11494.71582
201.1241	536.1826	-886456.57	-909083.11	-412.40854	14856	797.449646	1335.816284
536.1826	201.1241	-886456.57	-909083.11	-412.40854	14856	1335.816284	797.449646
596.8456	745.3944	-45670488.0	-63299017.0	-413.11655	14857	25816.384766	32134.046875
745.3944	596.8456	-45670488.0	-63299017.0	-413.11655	14857	32134.046875	25816.384766
689.8778	504.7846	70954459.0	-242252980.0	-413.47516	14858	365064.75	31507.433594
504.7846	689.8778	70954459.0	-242252980.0	-413.47516	14858	31507.433594	365064.75
510.2578	668.3616	-597841.68	-628605.52	-413.5866	14859	931.226563	991.785767
668.3616	510.2578	-597841.68	-628605.52	-413.5866	14859	991.785767	931.226563
500.2734	229.119	-18913923.0	-42024981.0	-415.15915	14860	4627.548828	306551.5625
229.119	500.2734	-18913923.0	-42024981.0	-415.15915	14860	306551.5625	4627.548828
497.2648	668.3616	-891497.46	-923199.88	-418.36373	14861	1049.352905	991.785767
668.3616	497.2648	-891497.46	-923199.88	-418.36373	14861	991.785767	1049.352905
654.3592	814.482	-34742313.0	-56429255.0	-418.63388	14862	48794.230469	21098.802734
814.482	654.3592	-34742313.0	-56429255.0	-418.63388	14862	21098.802734	48794.230469
524.2845	721.8903	-1883126.0	-1883768.3	-419.61878	14863	2029.298462	1241.314209
721.8903	524.2845	-1883126.0	-1883768.3	-419.61878	14863	1241.314209	2029.298462
732.4071	554.2588	-877434.32	-888210.36	-419.9299	14864	928.948792	1102.149048
554.2588	732.4071	-877434.32	-888210.36	-419.9299	14864	1102.149048	928.948792
725.8786	625.8395	-939602.21	-953818.97	-420.05008	14865	1355.583618	833.089783
625.8395	725.8786	-939602.21	-953818.97	-420.05008	14865	833.089783	1355.583618
587.8402	689.8778	-837245.13	-879306.12	-420.84741	14866	1140.753296	996.609253
689.8778	587.8402	-837245.13	-879306.12	-420.84741	14866	996.609253	1140.753296
754.3995	654.3592	199095400.0	-371333390.0	-421.28115	14867	215703.6875	108949.34375
654.3592	754.3995	199095400.0	-371333390.0	-421.28115	14867	108949.34375	215703.6875
645.8503	680.8728	-5018974.5	-5533877.5	-423.11406	14868	997.601074	12362.987305
680.8728	645.8503	-5018974.5	-5533877.5	-423.11406	14868	12362.987305	997.601074
754.3995	540.3033	88265278.0	-311786450.0	-425.429	14869	215703.6875	81014.875
540.3033	754.3995	88265278.0	-311786450.0	-425.429	14869	81014.875	215703.6875
587.8402	689.8778	-781593.66	-810103.78	-426.8528	14870	1140.753296	928.243469
689.8778	587.8402	-781593.66	-810103.78	-426.8528	14870	928.243469	1140.753296
425.7076	759.392	-894691.51	-905495.88	-430.69106	14871	750.10376	1625.219482
759.392	425.7076	-894691.51	-905495.88	-430.69106	14871	1625.219482	750.10376
689.8778	475.7395	-641152.15	-681653.27	-430.9193	14872	996.609253	781.109375
475.7395	689.8778	-641152.15	-681653.27	-430.9193	14872	781.109375	996.609253
489.7371	645.8503	-1936268.7	-2030501.6	-432.51741	14873	1868.962158	1344.75354
645.8503	489.7371	-1936268.7	-2030501.6	-432.51741	14873	1344.75354	1868.962158
371.1938	675.3659	-1695514.3	-1771010.5	-432.7392	14874	2637.109131	1085.10083
675.3659	371.1938	-1695514.3	-1771010.5	-432.7392	14874	1085.10083	2637.109131
487.2661	675.3659	-843545.8	-865079.99	-433.86279	14875	914.647949	1085.10083
675.3659	487.2661	-843545.8	-865079.99	-433.86279	14875	1085.10083	914.647949
