m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	charge_A	envelope_id_A	monoisotopic_mass_A	deconvoluted_mz_A	charge_B	envelope_id_B	monoisotopic_mass_B	deconvoluted_mz_B
298.104311	610.345456	731841.84	600006.29	70.765064	2716	1	2293	297.097	298.1043	1	10523	609.3382	610.3455
298.104311	622.296933	334455.73	283399.02	68.239397	2826	1	2302	297.097	298.1043	1	10659	621.2897	622.2969
298.104311	625.839478	-299510.34	-317007.94	-102.85555	11420	1	2294	297.097	298.1043	1	10954	624.8322	625.8395
298.104311	629.40075	-267188.44	-435302.24	-58.671565	9586	1	2282	297.097	298.1043	1	11108	628.3935	629.4008
298.104311	630.403825	428568.6	394382.88	97.130093	1757	1	2295	297.097	298.1043	1	11043	628.3935	629.4008
298.104311	645.354248	-46437.176	-115215.86	-19.483772	7663	1	2296	297.097	298.1043	2	11145	1288.6939	1289.7012
298.104311	645.850301	-85988.874	-210257.6	-24.201799	7901	1	2297	297.097	298.1043	2	11192	1288.6939	1289.7012
298.104311	646.348316	397064.2	344430.3	70.502718	2733	1	2298	297.097	298.1043	2	11303	1288.6939	1289.7012
298.104311	646.372715	-1853.0302	-30057.313	-7.0732146	6994	1	2299	297.097	298.1043	1	11471	645.3654	646.3727
298.104311	646.851595	2231912.5	2171556.9	236.31302	125	1	2300	297.097	298.1043	2	11296	1288.6939	1289.7012
298.104311	653.875096	0.0	0.0	0.0	6383	1	2301	297.097	298.1043	2	11536	1305.7356	1306.7429
298.104311	654.359227	2843978.6	-1030371.1	-23.384783	7862	1	2283	297.097	298.1043	2	11487	1305.7356	1306.7429
298.104311	654.860832	2922015.7	1173752.1	37.570771	4262	1	2292	297.097	298.1043	2	11519	1305.7356	1306.7429
298.104311	655.362039	-1973509.9	-2280573.2	-192.33331	13581	1	2281	297.097	298.1043	2	11534	1305.7356	1306.7429
298.104311	659.353388	-417738.5	-442871.76	-122.44574	12038	1	2279	297.097	298.1043	1	11689	658.3461	659.3534
298.104311	660.387149	-475859.54	-516730.35	-150.92313	12789	1	2265	297.097	298.1043	2	11987	1318.7597	1319.767
298.104311	660.881708	-374532.65	-405490.71	-119.11566	11937	1	2267	297.097	298.1043	2	11937	1318.7597	1319.767
298.104311	661.357419	1852684.4	1672139.7	139.89008	728	1	2266	297.097	298.1043	2	12074	1320.7003	1321.7076
298.104311	661.858094	-1264311.1	-1374136.9	-280.34533	14486	1	2269	297.097	298.1043	2	12174	1320.7003	1321.7076
298.104311	666.887703	6452.676	-48703.816	-9.7635625	7149	1	2264	297.097	298.1043	2	12219	1331.7608	1332.7681
298.104311	667.389809	440437.96	354392.44	46.410831	3827	1	2263	297.097	298.1043	2	12198	1331.7608	1332.7681
298.104311	667.861197	-265542.14	-305903.69	-84.264971	10700	1	2262	297.097	298.1043	2	12365	1333.7078	1334.7151
298.104311	667.887312	899851.57	825006.86	93.317244	1893	1	2270	297.097	298.1043	2	12231	1331.7608	1332.7681
298.104311	668.361566	431867.71	339990.47	45.586222	3881	1	2280	297.097	298.1043	2	12505	1333.7078	1334.7151
298.104311	668.386186	231692.14	204990.33	56.116623	3345	1	2272	297.097	298.1043	2	12292	1331.7608	1332.7681
298.104311	668.863524	-302107.05	-356704.81	-74.945427	10298	1	2273	297.097	298.1043	2	12525	1333.7078	1334.7151
298.104311	675.365928	-23913.949	-83197.863	-16.916336	7516	1	2271	297.097	298.1043	2	12643	1348.7173	1349.7246
298.104311	675.869221	-34314.381	-81175.605	-17.436489	7545	1	2274	297.097	298.1043	2	12686	1348.7173	1349.7246
298.104311	680.872829	210350.13	-244917.04	-15.983777	7471	1	2275	297.097	298.1043	2	12709	1359.7311	1360.7384
298.104311	681.370686	-171219.73	-546885.14	-42.503203	8805	1	2276	297.097	298.1043	2	12733	1359.7311	1360.7384
298.104311	681.870748	-5480.9224	-183929.86	-19.513197	7664	1	2277	297.097	298.1043	2	12812	1359.7311	1360.7384
298.104311	682.371222	-410946.19	-803771.9	-56.352491	9462	1	2278	297.097	298.1043	2	12729	1359.7311	1360.7384
298.104311	682.872369	-677687.1	-827393.31	-89.372086	10907	1	2268	297.097	298.1043	2	12872	1359.7311	1360.7384
298.104311	683.374046	-73586.894	-126943.59	-34.660124	8432	1	2284	297.097	298.1043	2	12775	1359.7311	1360.7384
298.104311	688.870291	-546807.05	-581681.29	-202.06233	13724	1	2303	297.097	298.1043	2	12953	1375.726	1376.7333
298.104311	689.374307	530404.65	434563.17	56.149828	3342	1	2325	297.097	298.1043	2	12934	1375.726	1376.7333
298.104311	689.877751	12335939.0	-13241174.0	-122.89543	12051	1	2305	297.097	298.1043	2	12968	1375.726	1376.7333
298.104311	690.379342	5843632.5	-7281433.2	-80.600468	10553	1	2328	297.097	298.1043	2	12985	1375.726	1376.7333
298.104311	690.880814	-834241.91	-3704518.1	-92.288585	11016	1	2329	297.097	298.1043	2	13049	1375.726	1376.7333
298.104311	691.382239	-404949.03	-456399.0	-126.22942	12149	1	2330	297.097	298.1043	2	13004	1375.726	1376.7333
298.104311	694.319024	110970.39	61933.947	14.363523	5473	1	2331	297.097	298.1043	1	13076	693.3117	694.319
298.104311	717.904469	630237.5	601851.03	128.59388	919	1	2332	297.097	298.1043	1	13266	716.8972	717.9045
298.104311	721.890295	324198.57	293254.82	42.663073	4010	1	2333	297.097	298.1043	2	13548	1441.766	1442.7733
298.104311	722.392114	351743.93	312881.36	67.798659	2847	1	2334	297.097	298.1043	2	13451	1441.766	1442.7733
298.104311	725.878589	-374823.46	-412635.37	-92.774168	11033	1	2335	297.097	298.1043	2	13586	1449.7426	1450.7499
298.104311	726.38	176575.82	139148.07	39.901156	4148	1	2337	297.097	298.1043	2	13695	1449.7426	1450.7499
298.104311	731.912667	-565369.29	-605269.26	-253.15843	14299	1	2346	297.097	298.1043	2	13847	1461.8108	1462.8181
298.104311	732.407144	-246346.87	-269584.32	-78.101601	10440	1	2338	297.097	298.1043	2	13883	1461.8108	1462.8181
298.104311	736.389846	447647.04	457663.97	91.272077	1966	1	2339	297.097	298.1043	1	14079	735.3826	736.3898
298.104311	745.394437	-988481.07	-1994707.2	-88.801353	10883	1	2340	297.097	298.1043	2	14266	1488.7743	1489.7816
298.104311	745.895269	4377982.6	3783187.6	181.72109	294	1	2341	297.097	298.1043	2	14099	1488.7743	1489.7816
298.104311	746.307712	92972.97	55819.068	12.033128	5605	1	2342	297.097	298.1043	1	14322	745.3004	746.3077
298.104311	746.395337	-734659.85	-843551.89	-98.59939	11248	1	2343	297.097	298.1043	2	14102	1488.7743	1489.7816
298.104311	746.892819	905235.14	861075.82	93.852756	1874	1	2344	297.097	298.1043	2	14167	1488.7743	1489.7816
298.104311	747.394056	436110.89	398218.44	64.994282	2941	1	2345	297.097	298.1043	2	14206	1488.7743	1489.7816
298.104311	750.356517	-493210.88	-544002.65	-160.72897	13005	1	2327	297.097	298.1043	1	14534	749.3492	750.3565
298.104311	753.896121	-57286.453	-116308.95	-33.298992	8362	1	2336	297.097	298.1043	2	14765	1505.7777	1506.785
298.104311	754.399472	1602404.3	-5249464.9	-76.232399	10355	1	2326	297.097	298.1043	2	14648	1505.7777	1506.785
298.104311	754.901072	736660.65	-3030302.8	-59.169557	9608	1	2314	297.097	298.1043	2	14616	1505.7777	1506.785
298.104311	755.402417	-509990.57	-1403889.0	-63.822944	9831	1	2306	297.097	298.1043	2	14625	1505.7777	1506.785
298.104311	757.460091	1563111.9	1493992.4	189.60984	252	1	2307	297.097	298.1043	1	14855	756.4528	757.4601
298.104311	758.462697	224447.68	204409.85	56.940507	3302	1	2308	297.097	298.1043	1	14846	756.4528	757.4601
298.104311	759.391959	506467.23	367982.4	46.807752	3803	1	2309	297.097	298.1043	2	15101	1516.7694	1517.7766
298.104311	759.893576	109446.87	53473.372	9.1653996	5768	1	2310	297.097	298.1043	2	15127	1516.7694	1517.7766
298.104311	814.482029	-754050.06	-1331345.2	-85.983222	10772	1	2311	297.097	298.1043	1	15186	813.4747	814.482
298.104311	815.484834	-739950.38	-853875.11	-134.7552	12396	1	2312	297.097	298.1043	1	15166	813.4747	814.482
298.104311	879.399748	524438.61	458417.79	76.275752	2490	1	2313	297.097	298.1043	1	15436	878.3925	879.3997
298.104311	951.541865	724999.5	617674.44	79.016606	2393	1	2315	297.097	298.1043	1	15508	950.5346	951.5419
298.104311	952.544553	151321.7	107325.82	29.659053	4643	1	2324	297.097	298.1043	1	15508	950.5346	951.5419
298.104311	978.469136	-1052.3596	-62923.412	-11.437364	7236	1	2316	297.097	298.1043	1	15713	977.4619	978.4691
298.104311	1008.563901	1011747.5	743051.82	68.855694	2793	1	2317	297.097	298.1043	1	15848	1007.5566	1008.5639
298.104311	1009.566717	-108003.05	-233923.03	-42.006069	8777	1	2318	297.097	298.1043	1	15961	1007.5566	1008.5639
298.104311	1079.601791	1160813.9	1001875.0	117.78864	1166	1	2319	297.097	298.1043	1	16127	1078.5945	1079.6018
298.104311	1080.604578	584502.3	543278.16	117.89048	1161	1	2320	297.097	298.1043	1	16082	1078.5945	1079.6018
298.104311	1091.55473	-215251.17	-235854.2	-76.526007	10374	1	2321	297.097	298.1043	1	16321	1090.5474	1091.5547
298.104311	1107.512648	-51600.281	-92279.172	-30.566023	8212	1	2322	297.097	298.1043	1	16515	1106.5054	1107.5126
298.104311	1204.639002	-8090.937	-42301.333	-9.145533	7114	1	2323	297.097	298.1043	1	16578	1203.6317	1204.639
298.104311	1205.641873	364962.87	323855.81	92.156048	1941	1	2348	297.097	298.1043	1	16577	1203.6317	1204.639
300.156407	156.102426	1052086.4	76317.044	5.1088316	5976	1	2546	299.1491	300.1564	1	48	155.0951	156.1024
300.156407	175.119605	1057653.4	-4205206.7	-93.542871	11065	1	2547	299.1491	300.1564	1	302	174.1123	175.1196
300.156407	183.113388	1544043.9	-3795264.0	-92.292332	11017	1	2548	299.1491	300.1564	1	357	182.1061	183.1134
300.156407	187.072039	1642997.5	1000899.2	64.444277	2964	1	2549	299.1491	300.1564	1	564	186.0648	187.072
300.156407	195.08835	352507.73	-566122.47	-37.489749	8567	1	2550	299.1491	300.1564	1	740	194.0811	195.0884
300.156407	201.087675	-1779454.0	-2381224.0	-163.28399	13071	1	2551	299.1491	300.1564	1	960	200.0804	201.0877
300.156407	201.124072	57569287.0	-114375090.0	-501.13326	14932	1	2552	299.1491	300.1564	1	1160	200.1168	201.1241
300.156407	202.121175	-488133.7	-1062675.2	-74.054134	10271	1	2553	299.1491	300.1564	1	1065	200.1168	201.1241
300.156407	202.127494	2777659.3	-5409855.6	-101.95609	11376	1	2555	299.1491	300.1564	1	1295	201.1202	202.1275
300.156407	229.119049	80501829.0	-138467070.0	-524.81183	14945	1	2564	299.1491	300.1564	1	1438	228.1118	229.119
300.156407	230.116129	496435.05	-130655.36	-8.0438621	7055	1	2556	299.1491	300.1564	1	1414	228.1118	229.119
300.156407	230.122528	3371708.8	-9643178.5	-149.20963	12757	1	2557	299.1491	300.1564	1	1711	229.1152	230.1225
300.156407	266.125697	314194.42	-500154.84	-36.287897	8508	1	2558	299.1491	300.1564	1	1818	265.1184	266.1257
300.156407	272.161442	-2748999.9	-3423577.0	-233.91696	14115	1	2559	299.1491	300.1564	1	1977	271.1542	272.1614
300.156407	288.204002	2754108.6	552296.74	20.381721	5152	1	2560	299.1491	300.1564	1	2213	287.1967	288.204
300.156407	298.104311	1787657.9	662922.48	34.776938	4401	1	2561	299.1491	300.1564	1	2298	297.097	298.1043
300.156407	300.156407	961297100.0	934114290.0	5802.5169	-1	1	2562	299.1491	300.1564	1	2594	299.1491	300.1564
300.156407	301.159861	483057.57	-1913330.7	-76.743728	10384	1	2563	299.1491	300.1564	1	2459	299.1491	300.1564
300.156407	316.114992	-1732261.8	-3779511.6	-134.24063	12380	1	2545	299.1491	300.1564	1	2714	315.1077	316.115
300.156407	371.193813	-709232.87	-2521248.6	-102.75927	11417	1	2554	299.1491	300.1564	1	2930	370.1865	371.1938
300.156407	383.194391	4542895.9	1169239.6	33.234867	4475	1	2544	299.1491	300.1564	1	2969	382.1871	383.1944
300.156407	397.173179	-363035.63	-1036313.6	-59.439763	9620	1	2532	299.1491	300.1564	1	3260	396.1659	397.1732
300.156407	397.19662	1888481.5	-820197.51	-23.083332	7843	1	2524	299.1491	300.1564	1	3397	396.1893	397.1966
300.156407	398.232448	3153969.7	2518048.2	112.09157	1318	1	2525	299.1491	300.1564	1	3498	397.2252	398.2324
300.156407	399.225909	-730029.27	-923693.39	-55.605627	9424	1	2526	299.1491	300.1564	1	3496	397.2252	398.2324
300.156407	401.20454	3576946.7	2585913.5	148.71364	597	1	2527	299.1491	300.1564	1	3778	400.1973	401.2045
300.156407	401.288604	2423533.0	-2822180.1	-62.365703	9773	1	2528	299.1491	300.1564	1	3917	400.2813	401.2886
300.156407	402.292021	577309.52	87800.218	5.4106174	5952	1	2529	299.1491	300.1564	1	3882	400.2813	401.2886
300.156407	411.188975	-1009748.2	-3275862.9	-125.01938	12116	1	2530	299.1491	300.1564	1	4123	410.1817	411.189
300.156407	415.183883	-1896065.5	-13210096.0	-198.19441	13669	1	2531	299.1491	300.1564	1	4339	414.1766	415.1839
300.156407	416.187017	3407867.8	1849046.9	76.809342	2474	1	2533	299.1491	300.1564	1	4185	414.1766	415.1839
300.156407	425.707564	2061719.0	1844615.4	98.243142	1724	1	2542	299.1491	300.1564	1	4445	424.7003	425.7076
300.156407	428.215597	830427.44	59466.74	3.4546004	6077	1	2534	299.1491	300.1564	1	4540	427.2083	428.2156
300.156407	429.1995	2734264.0	102425.05	3.4737086	6076	1	2535	299.1491	300.1564	1	4613	427.2083	428.2156
300.156407	460.254049	1075838.9	616131.19	19.655559	5196	1	2536	299.1491	300.1564	3	4736	1377.7403	1378.7476
300.156407	460.588166	-1882635.0	-2500140.1	-119.30189	11943	1	2537	299.1491	300.1564	3	4794	1377.7403	1378.7476
300.156407	475.739504	347314.05	-538071.11	-29.175599	8141	1	2538	299.1491	300.1564	1	4952	474.7322	475.7395
300.156407	476.273741	13527112.0	3485562.1	45.160086	3895	1	2539	299.1491	300.1564	2	5185	950.5329	951.5402
300.156407	476.775123	5811859.7	2279866.9	53.368275	3499	1	2540	299.1491	300.1564	2	5145	950.5329	951.5402
300.156407	482.226425	234680.98	-1090957.3	-56.306909	9459	1	2541	299.1491	300.1564	1	5314	481.2191	482.2264
300.156407	482.262768	1010498.9	186035.94	12.027545	5607	1	2543	299.1491	300.1564	1	5546	481.2555	482.2628
300.156407	486.22122	-880808.05	-1458417.1	-99.562165	11287	1	2565	299.1491	300.1564	1	5676	485.2139	486.2212
300.156407	487.266092	3505630.2	1256308.8	34.268514	4426	1	2574	299.1491	300.1564	2	5760	972.5176	973.5249
300.156407	487.767518	248682.38	-268168.45	-12.671832	7299	1	2567	299.1491	300.1564	2	5876	972.5176	973.5249
300.156407	489.73711	7388068.9	5632025.9	181.67152	297	1	2599	299.1491	300.1564	1	6055	488.7298	489.7371
300.156407	494.237812	1972289.0	1873315.7	115.34836	1222	1	2591	299.1491	300.1564	1	6152	493.2305	494.2378
300.156407	495.779102	-875900.32	-1619494.0	-82.194878	10613	1	2592	299.1491	300.1564	1	6313	494.7718	495.7791
300.156407	497.264778	-1940352.6	-2823788.4	-105.79498	11527	1	2593	299.1491	300.1564	1	6561	496.2575	497.2648
300.156407	500.237156	3226288.7	1790599.4	80.089361	2350	1	2594	299.1491	300.1564	1	6772	499.2299	500.2372
300.156407	500.273383	986862.51	-1882145.1	-55.383589	9412	1	2595	299.1491	300.1564	1	6932	499.2661	500.2734
300.156407	500.357482	3507965.4	-782630.5	-17.891685	7573	1	2596	299.1491	300.1564	1	6972	499.3502	500.3575
300.156407	501.360683	3018226.5	1850831.5	102.00457	1591	1	2597	299.1491	300.1564	1	7129	499.3502	500.3575
300.156407	503.268414	728505.03	-854645.9	-21.600406	7764	1	2598	299.1491	300.1564	3	7232	1506.7834	1507.7907
300.156407	503.602581	2317453.3	1808362.2	58.832159	3216	1	2601	299.1491	300.1564	3	7223	1506.7834	1507.7907
300.156407	504.784561	21867042.0	-4972862.7	-40.148557	8680	1	2600	299.1491	300.1564	2	7357	1007.5546	1008.5618
300.156407	505.285893	9596182.6	2774212.9	36.736035	4300	1	2608	299.1491	300.1564	2	7357	1007.5546	1008.5618
300.156407	505.787346	-1485070.4	-2467309.3	-88.357219	10863	1	2607	299.1491	300.1564	2	7349	1007.5546	1008.5618
300.156407	510.25783	-820875.5	-1678156.5	-117.5024	11888	1	2606	299.1491	300.1564	1	7567	509.2506	510.2578
300.156407	517.276486	295992.77	-506622.3	-15.063029	7425	1	2609	299.1491	300.1564	1	7733	516.2692	517.2765
300.156407	521.297717	1774197.6	110294.85	3.5123677	6075	1	2604	299.1491	300.1564	3	7979	1560.8713	1561.8786
300.156407	521.631926	-776120.59	-1404542.8	-60.241464	9657	1	2603	299.1491	300.1564	3	7912	1560.8713	1561.8786
300.156407	524.284538	329501.59	310911.95	7.668707	5844	1	2602	299.1491	300.1564	3	8136	1569.8318	1570.8391
300.156407	524.616921	-2348248.6	-2040562.4	-60.136332	9655	1	2605	299.1491	300.1564	3	8037	1569.8318	1570.8391
300.156407	524.951635	-2937774.8	-3244789.7	-133.27668	12349	1	2589	299.1491	300.1564	3	8174	1569.8318	1570.8391
300.156407	528.268562	2015846.6	-2176819.0	-56.688725	9485	1	2590	299.1491	300.1564	1	8294	527.2613	528.2686
300.156407	529.270973	-1937340.3	-2691549.2	-154.21415	12865	1	2587	299.1491	300.1564	1	8219	527.2613	528.2686
300.156407	530.2879	18944795.0	17206682.0	174.04804	349	1	2576	299.1491	300.1564	1	8319	527.2613	528.2686
300.156407	530.621016	-8867017.3	-9127808.4	-113.7506	11770	1	2568	299.1491	300.1564	3	8505	1588.8412	1589.8485
300.156407	530.954686	2081034.9	-2667061.8	-55.061007	9390	1	2569	299.1491	300.1564	3	8379	1588.8412	1589.8485
300.156407	531.286332	2819464.0	-127041.77	-3.3497388	6797	1	2570	299.1491	300.1564	1	8238	527.2613	528.2686
300.156407	531.297907	-7140905.5	-7774086.5	-234.83423	14133	1	2571	299.1491	300.1564	3	8412	1588.8412	1589.8485
300.156407	531.621297	1845578.9	1013537.8	34.857167	4392	1	2572	299.1491	300.1564	3	8464	1588.8412	1589.8485
300.156407	531.794223	2475799.0	601054.81	17.660471	5305	1	2573	299.1491	300.1564	1	8552	530.7869	531.7942
300.156407	532.294456	1482381.9	718229.78	32.250888	4523	1	2588	299.1491	300.1564	1	8277	527.2613	528.2686
300.156407	535.850077	2736827.3	1960939.8	77.63828	2448	1	2575	299.1491	300.1564	3	8858	1604.5284	1605.5357
300.156407	535.955778	-4064916.4	-4720723.2	-163.16	13068	1	2577	299.1491	300.1564	3	9041	1604.8455	1605.8528
300.156407	536.182618	1755206.6	684695.7	20.634356	5139	1	2586	299.1491	300.1564	3	8824	1604.5284	1605.5357
300.156407	536.242818	0.0	0.0	0.0	6380	1	2578	299.1491	300.1564	1	9091	535.2355	536.2428
300.156407	536.291421	52771334.0	33575007.0	109.03253	1410	1	2579	299.1491	300.1564	3	8919	1604.8455	1605.8528
300.156407	536.625725	18027892.0	7120018.6	29.87133	4631	1	2580	299.1491	300.1564	3	8925	1604.8455	1605.8528
300.156407	536.959897	14172412.0	-6438487.2	-56.982536	9495	1	2581	299.1491	300.1564	3	9028	1604.8455	1605.8528
300.156407	537.279979	-3728110.0	-5832571.2	-208.15425	13807	1	2582	299.1491	300.1564	3	8989	1604.8455	1605.8528
300.156407	540.30326	30877735.0	-34790821.0	-173.69625	13280	1	2583	299.1491	300.1564	2	9340	1078.592	1079.5992
300.156407	540.804661	15871619.0	-10927412.0	-87.582224	10837	1	2584	299.1491	300.1564	2	9235	1078.592	1079.5992
300.156407	541.306032	-5162105.6	-8381490.1	-192.59742	13583	1	2585	299.1491	300.1564	2	9312	1078.592	1079.5992
300.156407	554.258768	-246562.89	-3215234.0	-82.854075	10642	1	2523	299.1491	300.1564	2	9562	1106.503	1107.5103
300.156407	554.760058	522518.9	938.68064	0.041420149	6284	1	2566	299.1491	300.1564	2	9567	1106.503	1107.5103
300.156407	565.275177	5888191.1	781734.09	16.905074	5340	1	2521	299.1491	300.1564	1	9643	564.2679	565.2752
300.156407	566.278227	4996816.4	3908741.3	197.33418	213	1	2501	299.1491	300.1564	1	9579	564.2679	565.2752
300.156407	587.840184	5098524.8	4179039.7	145.59086	641	1	2459	299.1491	300.1564	2	9783	1173.6658	1174.6731
300.156407	588.337358	-4835446.4	-5305621.1	-238.48976	14172	1	2460	299.1491	300.1564	2	9849	1173.6658	1174.6731
300.156407	596.845575	69146437.0	15416065.0	84.01389	2215	1	2461	299.1491	300.1564	2	10006	1191.6766	1192.6839
300.156407	597.346987	14507026.0	-5197721.6	-45.029178	8935	1	2462	299.1491	300.1564	2	9933	1191.6766	1192.6839
300.156407	597.848378	9605792.6	5583748.2	124.85104	1003	1	2463	299.1491	300.1564	2	9981	1191.6766	1192.6839
300.156407	599.30583	-2609083.0	-3830201.8	-149.04388	12753	1	2464	299.1491	300.1564	1	10262	598.2986	599.3058
300.156407	603.793117	2042492.8	625167.77	26.891664	4818	1	2465	299.1491	300.1564	1	10313	602.7858	603.7931
300.156407	610.345456	7715246.8	4529021.7	106.24015	1492	1	2467	299.1491	300.1564	1	10518	609.3382	610.3455
300.156407	622.296933	-235496.14	-1469444.0	-68.283643	10009	1	2476	299.1491	300.1564	1	10756	621.2897	622.2969
300.156407	625.839478	4598272.6	4175387.5	193.73953	234	1	2468	299.1491	300.1564	1	10845	624.8322	625.8395
300.156407	629.40075	6365615.3	2302611.0	53.237746	3509	1	2456	299.1491	300.1564	1	11031	628.3935	629.4008
300.156407	630.403825	3930202.7	3103996.2	154.06104	543	1	2469	299.1491	300.1564	1	11096	628.3935	629.4008
300.156407	645.354248	8856009.5	7193754.0	209.11204	171	1	2470	299.1491	300.1564	2	11146	1288.6939	1289.7012
300.156407	645.850301	8128034.1	5124685.4	153.70238	546	1	2471	299.1491	300.1564	2	11181	1288.6939	1289.7012
300.156407	646.348316	6890493.7	5618428.4	217.01908	154	1	2472	299.1491	300.1564	2	11185	1288.6939	1289.7012
300.156407	646.372715	1400292.2	718646.09	28.364384	4728	1	2473	299.1491	300.1564	1	11441	645.3654	646.3727
