m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking
565.2752	746.3077	557861.34	521918.45	82.775999	2255
565.2752	535.8501	1312589.3	1111487.3	82.712054	2256
535.8501	565.2752	1312589.3	1111487.3	82.712054	2256
951.5419	694.319	469609.17	423251.19	82.558515	2257
694.319	951.5419	469609.17	423251.19	82.558515	2257
667.8612	201.1241	10663532.0	4493244.4	82.557607	2258
201.1241	667.8612	10663532.0	4493244.4	82.557607	2258
731.9127	535.9558	2789136.1	2363307.3	82.552703	2259
535.9558	731.9127	2789136.1	2363307.3	82.552703	2259
411.189	230.1225	2778623.7	1693628.0	82.530175	2260
230.1225	411.189	2778623.7	1693628.0	82.530175	2260
680.8728	753.8961	17220162.0	8475398.7	82.492724	2261
753.8961	680.8728	17220162.0	8475398.7	82.492724	2261
879.3997	510.2578	487456.37	437134.86	82.478153	2262
510.2578	879.3997	487456.37	437134.86	82.478153	2262
725.8786	653.8751	4514814.2	3108785.6	82.476378	2263
653.8751	725.8786	4514814.2	3108785.6	82.476378	2263
667.8612	528.2686	1793567.3	1451077.3	82.463057	2264
528.2686	667.8612	1793567.3	1451077.3	82.463057	2264
951.5419	540.3033	1736372.2	1429170.5	82.41673	2265
540.3033	951.5419	1736372.2	1429170.5	82.41673	2265
694.319	759.392	718011.09	659032.42	82.402269	2266
759.392	694.319	718011.09	659032.42	82.402269	2266
229.119	528.2686	666892.19	570170.01	82.340787	2267
528.2686	229.119	666892.19	570170.01	82.340787	2267
814.482	753.8961	17979987.0	8758457.5	82.326623	2268
753.8961	814.482	17979987.0	8758457.5	82.326623	2268
759.392	524.2845	902862.43	918174.71	82.300246	2269
524.2845	759.392	902862.43	918174.71	82.300246	2269
721.8903	428.2156	860420.41	769483.45	82.246229	2270
428.2156	721.8903	860420.41	769483.45	82.246229	2270
460.254	587.8402	666323.08	655642.24	82.108774	2271
587.8402	460.254	666323.08	655642.24	82.108774	2271
510.2578	717.9045	329836.33	308199.97	82.108306	2272
717.9045	510.2578	329836.33	308199.97	82.108306	2272
745.3944	661.3574	2158520.8	1987203.7	82.04993	2273
661.3574	745.3944	2158520.8	1987203.7	82.04993	2273
653.8751	229.119	376677510.0	36317159.0	82.043858	2274
229.119	653.8751	376677510.0	36317159.0	82.043858	2274
521.2977	540.3033	6055060.1	4536910.0	81.995935	2275
540.3033	521.2977	6055060.1	4536910.0	81.995935	2275
528.2686	401.2045	794998.37	687574.4	81.928556	2276
401.2045	528.2686	794998.37	687574.4	81.928556	2276
500.2734	757.4601	561610.13	510497.03	81.921659	2277
757.4601	500.2734	561610.13	510497.03	81.921659	2277
500.3575	745.3944	1002210.7	889188.61	81.920988	2278
745.3944	500.3575	1002210.7	889188.61	81.920988	2278
500.2734	482.2628	616425.51	529407.63	81.913038	2279
482.2628	500.2734	616425.51	529407.63	81.913038	2279
587.8402	951.5419	823065.13	735325.58	81.8826	2280
951.5419	587.8402	823065.13	735325.58	81.8826	2280
814.482	666.8877	807956.04	742589.98	81.849295	2281
666.8877	814.482	807956.04	742589.98	81.849295	2281
666.8877	500.3575	1214544.4	1004135.6	81.834492	2282
500.3575	666.8877	1214544.4	1004135.6	81.834492	2282
757.4601	731.9127	400361.69	383181.93	81.802526	2283
731.9127	757.4601	400361.69	383181.93	81.802526	2283
397.1732	411.189	555640.31	499512.0	81.749838	2284
411.189	397.1732	555640.31	499512.0	81.749838	2284
415.1839	500.3575	4375334.1	2589501.9	81.686647	2285
500.3575	415.1839	4375334.1	2589501.9	81.686647	2285
298.1043	530.621	1017016.2	820555.51	81.670407	2286
530.621	298.1043	1017016.2	820555.51	81.670407	2286
680.8728	489.7371	2955890.9	2342574.4	81.646257	2287
489.7371	680.8728	2955890.9	2342574.4	81.646257	2287
528.2686	951.5419	719580.74	647612.25	81.644739	2288
951.5419	528.2686	719580.74	647612.25	81.644739	2288
415.1839	524.2845	625888.73	643533.25	81.639112	2289
524.2845	415.1839	625888.73	643533.25	81.639112	2289
879.3997	653.8751	6473969.0	3993799.5	81.591389	2290
653.8751	879.3997	6473969.0	3993799.5	81.591389	2290
524.2845	814.482	2846244.5	2836703.0	81.584115	2291
814.482	524.2845	2846244.5	2836703.0	81.584115	2291
978.4691	524.2845	901789.41	900766.81	81.558177	2292
524.2845	978.4691	901789.41	900766.81	81.558177	2292
476.2737	489.7371	1327876.6	1099705.5	81.530111	2293
489.7371	476.2737	1327876.6	1099705.5	81.530111	2293
401.2886	666.8877	558888.33	526314.29	81.52821	2294
666.8877	401.2886	558888.33	526314.29	81.52821	2294
753.8961	688.8703	7717047.6	4894185.0	81.473194	2295
688.8703	753.8961	7717047.6	4894185.0	81.473194	2295
530.621	753.8961	13547206.0	9689877.7	81.465732	2296
753.8961	530.621	13547206.0	9689877.7	81.465732	2296
731.9127	535.9558	6644346.4	5963357.0	81.440948	2297
535.9558	731.9127	6644346.4	5963357.0	81.440948	2297
879.3997	528.2686	2432570.7	2330545.2	81.371399	2298
528.2686	879.3997	2432570.7	2330545.2	81.371399	2298
482.2628	156.1024	248257.69	218662.31	81.36723	2299
156.1024	482.2628	248257.69	218662.31	81.36723	2299
535.8501	745.3944	2983696.9	2573383.6	81.365525	2300
745.3944	535.8501	2983696.9	2573383.6	81.365525	2300
535.8501	521.2977	1221556.1	1174062.8	81.335244	2301
521.2977	535.8501	1221556.1	1174062.8	81.335244	2301
731.9127	398.2324	386154.39	382153.21	81.305858	2302
398.2324	731.9127	386154.39	382153.21	81.305858	2302
494.2378	401.2886	699710.74	680610.96	81.300413	2303
401.2886	494.2378	699710.74	680610.96	81.300413	2303
201.1241	530.621	40024057.0	9990054.1	81.280153	2304
530.621	201.1241	40024057.0	9990054.1	81.280153	2304
645.3542	401.2886	591552.45	537468.01	81.276714	2305
401.2886	645.3542	591552.45	537468.01	81.276714	2305
428.2156	688.8703	739972.82	658368.39	81.257709	2306
688.8703	428.2156	739972.82	658368.39	81.257709	2306
510.2578	500.2734	620605.48	530123.82	81.238327	2307
500.2734	510.2578	620605.48	530123.82	81.238327	2307
745.3944	500.2372	2803831.9	2044594.9	81.236411	2308
500.2372	745.3944	2803831.9	2044594.9	81.236411	2308
680.8728	645.3542	2166809.6	1690302.6	81.216568	2309
645.3542	680.8728	2166809.6	1690302.6	81.216568	2309
535.9558	680.8728	12612228.0	10881600.0	81.144931	2310
680.8728	535.9558	12612228.0	10881600.0	81.144931	2310
978.4691	371.1938	688660.72	588982.77	81.144153	2311
371.1938	978.4691	688660.72	588982.77	81.144153	2311
425.7076	535.9558	1886889.5	1722274.4	81.139949	2312
535.9558	425.7076	1886889.5	1722274.4	81.139949	2312
688.8703	503.2684	672258.46	656473.27	81.056533	2313
503.2684	688.8703	672258.46	656473.27	81.056533	2313
610.3455	745.3944	1518588.5	1411244.2	81.036756	2314
745.3944	610.3455	1518588.5	1411244.2	81.036756	2314
1079.6018	1204.639	1030772.9	913935.53	80.954666	2315
1204.639	1079.6018	1030772.9	913935.53	80.954666	2315
745.3944	316.115	1017471.5	937092.48	80.938488	2316
316.115	745.3944	1017471.5	937092.48	80.938488	2316
731.9127	1107.5126	395060.0	374748.07	80.915252	2317
1107.5126	731.9127	395060.0	374748.07	80.915252	2317
688.8703	530.621	831866.22	793805.28	80.858174	2318
530.621	688.8703	831866.22	793805.28	80.858174	2318
371.1938	725.8786	788221.77	727304.52	80.850685	2319
725.8786	371.1938	788221.77	727304.52	80.850685	2319
487.2661	1091.5547	372861.57	363393.84	80.821173	2320
1091.5547	487.2661	372861.57	363393.84	80.821173	2320
201.1241	629.4008	304656.97	287194.1	80.815275	2321
629.4008	201.1241	304656.97	287194.1	80.815275	2321
528.2686	951.5419	3477195.2	3311340.1	80.756137	2322
951.5419	528.2686	3477195.2	3311340.1	80.756137	2322
500.3575	721.8903	537266.88	496930.32	80.745665	2323
721.8903	500.3575	537266.88	496930.32	80.745665	2323
528.2686	646.3727	538230.38	519317.56	80.734507	2324
646.3727	528.2686	538230.38	519317.56	80.734507	2324
746.3077	517.2765	1079020.8	1052507.7	80.688337	2325
517.2765	746.3077	1079020.8	1052507.7	80.688337	2325
759.392	694.319	955780.48	809860.52	80.685124	2326
694.319	759.392	955780.48	809860.52	80.685124	2326
745.3944	717.9045	1132131.4	1065711.1	80.651748	2327
717.9045	745.3944	1132131.4	1065711.1	80.651748	2327
524.2845	540.3033	7434923.0	7390013.9	80.623028	2328
540.3033	524.2845	7434923.0	7390013.9	80.623028	2328
661.3574	753.8961	9117394.1	5649495.5	80.61728	2329
753.8961	661.3574	9117394.1	5649495.5	80.61728	2329
201.0877	486.2212	233064.87	220277.82	80.574736	2330
486.2212	201.0877	233064.87	220277.82	80.574736	2330
535.8501	487.2661	981045.38	892462.8	80.567654	2331
487.2661	535.8501	981045.38	892462.8	80.567654	2331
201.1241	288.204	488777.95	442240.0	80.557059	2332
288.204	201.1241	488777.95	442240.0	80.557059	2332
487.2661	528.2686	1108528.8	1052504.3	80.55287	2333
528.2686	487.2661	1108528.8	1052504.3	80.55287	2333
1008.5639	530.621	3585631.9	2451327.0	80.533411	2334
530.621	1008.5639	3585631.9	2451327.0	80.533411	2334
666.8877	521.2977	866532.13	851613.05	80.520185	2335
521.2977	666.8877	866532.13	851613.05	80.520185	2335
622.2969	540.3033	3920021.2	2703494.7	80.518054	2336
540.3033	622.2969	3920021.2	2703494.7	80.518054	2336
504.7846	528.2686	12001456.0	10285269.0	80.51623	2337
528.2686	504.7846	12001456.0	10285269.0	80.51623	2337
397.1966	495.7791	724232.79	650136.08	80.47881	2338
495.7791	397.1966	724232.79	650136.08	80.47881	2338
667.8612	487.2661	822020.48	779800.03	80.446862	2339
487.2661	667.8612	822020.48	779800.03	80.446862	2339
425.7076	397.1966	621552.19	599918.52	80.427434	2340
397.1966	425.7076	621552.19	599918.52	80.427434	2340
746.3077	489.7371	739276.41	681268.23	80.424809	2341
489.7371	746.3077	739276.41	681268.23	80.424809	2341
667.8612	535.9558	3745735.5	3006105.8	80.394184	2342
535.9558	667.8612	3745735.5	3006105.8	80.394184	2342
731.9127	460.254	712178.93	695870.81	80.371937	2343
460.254	731.9127	712178.93	695870.81	80.371937	2343
495.7791	521.2977	598807.42	553290.87	80.1949	2344
521.2977	495.7791	598807.42	553290.87	80.1949	2344
661.3574	415.1839	4926363.9	3110214.2	80.190793	2345
415.1839	661.3574	4926363.9	3110214.2	80.190793	2345
667.8612	540.3033	1600264.7	1443986.9	80.172298	2346
540.3033	667.8612	1600264.7	1443986.9	80.172298	2346
401.2045	535.9558	3739610.3	3341930.1	80.170529	2347
535.9558	401.2045	3739610.3	3341930.1	80.170529	2347
528.2686	510.2578	359219.88	335433.93	80.14952	2348
510.2578	528.2686	359219.88	335433.93	80.14952	2348
201.1241	680.8728	754759.79	678286.31	80.090988	2349
680.8728	201.1241	754759.79	678286.31	80.090988	2349
500.2372	300.1564	3226288.7	1790599.4	80.089361	2350
300.1564	500.2372	3226288.7	1790599.4	80.089361	2350
272.1614	680.8728	1357854.4	1132543.4	80.089097	2351
680.8728	272.1614	1357854.4	1132543.4	80.089097	2351
535.9558	721.8903	6156114.8	5856017.1	80.009717	2352
721.8903	535.9558	6156114.8	5856017.1	80.009717	2352
530.621	688.8703	7871804.2	6255953.6	79.98781	2353
688.8703	530.621	7871804.2	6255953.6	79.98781	2353
731.9127	629.4008	1058010.2	913875.22	79.895613	2354
629.4008	731.9127	1058010.2	913875.22	79.895613	2354
500.2372	757.4601	395778.92	370201.25	79.888518	2355
757.4601	500.2372	395778.92	370201.25	79.888518	2355
599.3058	610.3455	1364339.3	1221206.2	79.868937	2356
610.3455	599.3058	1364339.3	1221206.2	79.868937	2356
753.8961	599.3058	731722.62	667642.24	79.867376	2357
599.3058	753.8961	731722.62	667642.24	79.867376	2357
504.7846	535.8501	2374235.2	2105573.0	79.860657	2358
535.8501	504.7846	2374235.2	2105573.0	79.860657	2358
428.2156	528.2686	861944.54	778375.53	79.85506	2359
528.2686	428.2156	861944.54	778375.53	79.85506	2359
540.3033	745.3944	4454688.6	3551826.5	79.848258	2360
745.3944	540.3033	4454688.6	3551826.5	79.848258	2360
645.3542	622.2969	523354.98	465610.31	79.82739	2361
622.2969	645.3542	523354.98	465610.31	79.82739	2361
497.2648	272.1614	466286.47	444362.86	79.800318	2362
272.1614	497.2648	466286.47	444362.86	79.800318	2362
229.119	535.9558	491895.82	443347.21	79.784155	2363
535.9558	229.119	491895.82	443347.21	79.784155	2363
736.3898	694.319	479802.23	490356.96	79.763831	2364
694.319	736.3898	479802.23	490356.96	79.763831	2364
1008.5639	753.8961	27611301.0	9071834.0	79.717172	2365
753.8961	1008.5639	27611301.0	9071834.0	79.717172	2365
596.8456	731.9127	3201626.3	2794518.9	79.703183	2366
731.9127	596.8456	3201626.3	2794518.9	79.703183	2366
653.8751	680.8728	7661594.9	4657678.5	79.683532	2367
680.8728	653.8751	7661594.9	4657678.5	79.683532	2367
266.1257	398.2324	501116.72	482065.63	79.673811	2368
398.2324	266.1257	501116.72	482065.63	79.673811	2368
725.8786	535.9558	1108555.2	1086732.0	79.623499	2369
535.9558	725.8786	1108555.2	1086732.0	79.623499	2369
524.2845	745.3944	4514962.7	4498331.8	79.56988	2370
745.3944	524.2845	4514962.7	4498331.8	79.56988	2370
653.8751	661.3574	2850918.5	2126272.5	79.532576	2371
661.3574	653.8751	2850918.5	2126272.5	79.532576	2371
535.9558	202.1275	1629962.6	1432432.3	79.524973	2372
202.1275	535.9558	1629962.6	1432432.3	79.524973	2372
398.2324	401.2886	1136801.6	1014082.0	79.494816	2373
401.2886	398.2324	1136801.6	1014082.0	79.494816	2373
535.9558	660.3871	5798189.5	5269815.3	79.490295	2374
660.3871	535.9558	5798189.5	5269815.3	79.490295	2374
680.8728	530.621	1397890.7	1385519.0	79.454165	2375
530.621	680.8728	1397890.7	1385519.0	79.454165	2375
680.8728	1204.639	683710.71	644487.73	79.448251	2376
1204.639	680.8728	683710.71	644487.73	79.448251	2376
688.8703	694.319	6870335.7	3845956.8	79.420032	2377
694.319	688.8703	6870335.7	3845956.8	79.420032	2377
1079.6018	531.7942	692251.24	623537.55	79.400726	2378
531.7942	1079.6018	692251.24	623537.55	79.400726	2378
596.8456	759.392	3975978.3	2995353.3	79.385108	2379
759.392	596.8456	3975978.3	2995353.3	79.385108	2379
175.1196	1008.5639	3456693.7	2199413.5	79.382454	2380
1008.5639	175.1196	3456693.7	2199413.5	79.382454	2380
398.2324	814.482	2376606.1	2050205.4	79.362088	2381
814.482	398.2324	2376606.1	2050205.4	79.362088	2381
814.482	753.8961	28370113.0	11596732.0	79.322135	2382
753.8961	814.482	28370113.0	11596732.0	79.322135	2382
725.8786	666.8877	887131.74	826320.58	79.306662	2383
666.8877	725.8786	887131.74	826320.58	79.306662	2383
201.0877	667.8612	383205.13	361610.39	79.305927	2384
667.8612	201.0877	383205.13	361610.39	79.305927	2384
428.2156	397.1732	532881.1	467694.34	79.305373	2385
397.1732	428.2156	532881.1	467694.34	79.305373	2385
183.1134	517.2765	1472437.8	1314786.4	79.176833	2386
517.2765	183.1134	1472437.8	1314786.4	79.176833	2386
535.9558	625.8395	2525263.9	2204618.5	79.155012	2387
625.8395	535.9558	2525263.9	2204618.5	79.155012	2387
951.5419	646.3727	664226.71	637563.0	79.154573	2388
646.3727	951.5419	664226.71	637563.0	79.154573	2388
530.621	524.2845	1300506.7	1354251.1	79.141548	2389
524.2845	530.621	1300506.7	1354251.1	79.141548	2389
721.8903	753.8961	3487929.9	2893562.9	79.135982	2390
753.8961	721.8903	3487929.9	2893562.9	79.135982	2390
680.8728	535.9558	1691800.3	1357909.4	79.13414	2391
535.9558	680.8728	1691800.3	1357909.4	79.13414	2391
401.2886	531.7942	468660.28	434899.8	79.129967	2392
531.7942	401.2886	468660.28	434899.8	79.129967	2392
298.1043	951.5419	724999.5	617674.44	79.016606	2393
951.5419	298.1043	724999.5	617674.44	79.016606	2393
500.2372	645.3542	492724.94	425539.43	78.98998	2394
645.3542	500.2372	492724.94	425539.43	78.98998	2394
1079.6018	535.8501	508661.9	480223.84	78.967261	2395
535.8501	1079.6018	508661.9	480223.84	78.967261	2395
625.8395	272.1614	352298.52	341804.07	78.943815	2396
272.1614	625.8395	352298.52	341804.07	78.943815	2396
565.2752	425.7076	450089.09	441398.85	78.900044	2397
425.7076	565.2752	450089.09	441398.85	78.900044	2397
500.3575	753.8961	12094155.0	4982405.0	78.889126	2398
753.8961	500.3575	12094155.0	4982405.0	78.889126	2398
688.8703	530.621	2956503.5	2934280.8	78.852013	2399
530.621	688.8703	2956503.5	2934280.8	78.852013	2399
610.3455	565.2752	990752.19	863213.77	78.814432	2400
565.2752	610.3455	990752.19	863213.77	78.814432	2400
156.1024	415.1839	1340085.7	933950.92	78.787886	2401
415.1839	156.1024	1340085.7	933950.92	78.787886	2401
565.2752	475.7395	354196.61	318756.35	78.767341	2402
475.7395	565.2752	354196.61	318756.35	78.767341	2402
425.7076	753.8961	1891480.0	1718934.1	78.76329	2403
753.8961	425.7076	1891480.0	1718934.1	78.76329	2403
745.3944	1107.5126	2856113.9	1976568.6	78.734409	2404
1107.5126	745.3944	2856113.9	1976568.6	78.734409	2404
731.9127	415.1839	748285.24	716079.42	78.73167	2405
415.1839	731.9127	748285.24	716079.42	78.73167	2405
476.2737	587.8402	868815.97	807723.91	78.727828	2406
587.8402	476.2737	868815.97	807723.91	78.727828	2406
530.621	535.9558	8088430.6	7890690.2	78.711627	2407
535.9558	530.621	8088430.6	7890690.2	78.711627	2407
272.1614	646.3727	539913.84	522997.89	78.705895	2408
646.3727	272.1614	539913.84	522997.89	78.705895	2408
460.254	530.621	1251982.1	1144120.7	78.703148	2409
530.621	460.254	1251982.1	1144120.7	78.703148	2409
629.4008	401.2886	597678.29	524511.51	78.671395	2410
401.2886	629.4008	597678.29	524511.51	78.671395	2410
666.8877	202.1275	2237157.3	1692325.1	78.668283	2411
202.1275	666.8877	2237157.3	1692325.1	78.668283	2411
753.8961	229.119	347725.23	314817.55	78.645751	2412
229.119	753.8961	347725.23	314817.55	78.645751	2412
680.8728	645.3542	2727067.7	2239861.9	78.644996	2413
645.3542	680.8728	2727067.7	2239861.9	78.644996	2413
401.2886	688.8703	1290450.2	1050489.9	78.580458	2414
688.8703	401.2886	1290450.2	1050489.9	78.580458	2414
725.8786	667.8612	756948.25	713038.39	78.53525	2415
667.8612	725.8786	756948.25	713038.39	78.53525	2415
521.2977	482.2264	825856.01	744711.59	78.417505	2416
482.2264	521.2977	825856.01	744711.59	78.417505	2416
175.1196	599.3058	1239481.1	1003060.4	78.366122	2417
599.3058	175.1196	1239481.1	1003060.4	78.366122	2417
951.5419	1204.639	551079.96	518738.2	78.351379	2418
1204.639	951.5419	551079.96	518738.2	78.351379	2418
460.254	489.7371	788228.59	748336.99	78.338057	2419
489.7371	460.254	788228.59	748336.99	78.338057	2419
1079.6018	187.072	615640.04	524903.74	78.324586	2420
187.072	1079.6018	615640.04	524903.74	78.324586	2420
694.319	535.9558	3150449.8	2251851.6	78.324232	2421
535.9558	694.319	3150449.8	2251851.6	78.324232	2421
667.8612	401.2886	606900.76	566913.78	78.291172	2422
401.2886	667.8612	606900.76	566913.78	78.291172	2422
500.3575	666.8877	455552.25	398303.75	78.20969	2423
666.8877	500.3575	455552.25	398303.75	78.20969	2423
745.3944	528.2686	1039902.6	965920.73	78.189032	2424
528.2686	745.3944	1039902.6	965920.73	78.189032	2424
1091.5547	398.2324	513125.49	501476.61	78.184333	2425
398.2324	1091.5547	513125.49	501476.61	78.184333	2425
725.8786	645.3542	827138.16	727195.93	78.171881	2426
645.3542	725.8786	827138.16	727195.93	78.171881	2426
646.3727	622.2969	577124.85	546181.91	78.169737	2427
622.2969	646.3727	577124.85	546181.91	78.169737	2427
428.2156	667.8612	756705.26	662260.74	78.135561	2428
667.8612	428.2156	756705.26	662260.74	78.135561	2428
667.8612	482.2628	686748.12	646726.42	78.13529	2429
482.2628	667.8612	686748.12	646726.42	78.13529	2429
731.9127	645.3542	807319.49	745269.2	78.097671	2430
645.3542	731.9127	807319.49	745269.2	78.097671	2430
428.2156	530.621	597454.59	579496.27	78.050417	2431
530.621	428.2156	597454.59	579496.27	78.050417	2431
489.7371	531.7942	1022689.1	901578.33	78.031175	2432
531.7942	489.7371	1022689.1	901578.33	78.031175	2432
587.8402	398.2324	323952.13	320602.37	78.018607	2433
398.2324	587.8402	323952.13	320602.37	78.018607	2433
680.8728	587.8402	1320220.9	1197834.2	77.936393	2434
587.8402	680.8728	1320220.9	1197834.2	77.936393	2434
717.9045	661.3574	1092496.6	982370.69	77.866742	2435
661.3574	717.9045	1092496.6	982370.69	77.866742	2435
814.482	661.3574	2291678.0	1849704.5	77.858527	2436
661.3574	814.482	2291678.0	1849704.5	77.858527	2436
736.3898	397.1732	316806.99	322803.22	77.8073	2437
397.1732	736.3898	316806.99	322803.22	77.8073	2437
750.3565	495.7791	578033.53	544453.69	77.795738	2438
495.7791	750.3565	578033.53	544453.69	77.795738	2438
753.8961	1107.5126	387615.29	336023.54	77.790611	2439
1107.5126	753.8961	387615.29	336023.54	77.790611	2439
666.8877	731.9127	686069.99	638780.7	77.787645	2440
731.9127	666.8877	686069.99	638780.7	77.787645	2440
