m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B	mz_A_original	mz_B_original	charge_A	charge_B	deconv_method
411.188975	504.78456100	17170940.0	14933412.0	389.79488	50	2833.304199	31507.433594	411.188975	504.784561		2.0	topfd
537.279979	814.48202900	5469761.6	5256600.2	384.99377	51	2511.427002	5392.56543	537.279979	815.484834		1.0	topfd
814.48202900	537.279979	5469761.6	5256600.2	384.99377	51	5392.56543	2511.427002	815.484834	537.279979	1.0		topfd
1079.60179100	401.20454	3897745.2	3757700.2	378.98784	53	4105.001465	1218.325195	1079.601791	401.20454	1.0		topfd
401.20454	1079.60179100	3897745.2	3757700.2	378.98784	53	1218.325195	4105.001465	401.20454	1079.601791		1.0	topfd
540.30326	399.225909	13370051.0	12902195.0	363.7964	55	81014.875	941.856201	540.30326	399.225909			topfd
399.225909	540.30326	13370051.0	12902195.0	363.7964	55	941.856201	81014.875	399.225909	540.30326			topfd
486.22122	504.78456100	5367992.3	5223031.8	358.29565	56	888.852783	10414.665039	486.22122	505.285893		2.0	topfd
504.78456100	486.22122	5367992.3	5223031.8	358.29565	56	10414.665039	888.852783	505.285893	486.22122	2.0		topfd
540.30326	415.18388300	21077869.0	17312050.0	353.9552	57	81014.875	1903.160034	540.30326	416.187017		1.0	topfd
415.18388300	540.30326	21077869.0	17312050.0	353.9552	57	1903.160034	81014.875	416.187017	540.30326	1.0		topfd
272.161442	1008.56390100	3985343.1	3824188.8	346.58071	59	948.329224	9142.976563	272.161442	1008.563901		1.0	topfd
1008.56390100	272.161442	3985343.1	3824188.8	346.58071	59	9142.976563	948.329224	1008.563901	272.161442	1.0		topfd
504.78456100	500.237156	15315214.0	13897635.0	341.05157	60	31507.433594	1889.202759	504.784561	500.237156	2.0		topfd
500.237156	504.78456100	15315214.0	13897635.0	341.05157	60	1889.202759	31507.433594	500.237156	504.784561		2.0	topfd
415.18388300	540.804661	62489847.0	51335552.0	544.77701	61	16149.670898	29821.267578	415.183883	540.804661	1.0		topfd
540.804661	415.18388300	62489847.0	51335552.0	544.77701	61	29821.267578	16149.670898	540.804661	415.183883		1.0	topfd
951.54186500	629.40075000	7265425.4	6877723.4	339.6091	62	4298.900879	6271.913086	951.541865	629.40075	1.0	1.0	topfd
629.40075000	951.54186500	7265425.4	6877723.4	339.6091	62	6271.913086	4298.900879	629.40075	951.541865	1.0	1.0	topfd
